f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,name
111.5239,246.35120000000003,368.60139999999996,368.1892,454.0,1046.0,1360.0,1072.0,17.0,36.0,54.0,58.0,90.0,218.0,298.0,268.0,7.221699999999999,17.372000000000003,24.229400000000002,22.450200000000002,LIPQOR_clean_primitive
111.52390000000004,246.3512,368.6014,368.1892000000001,454.0,1046.0,1360.0,1072.0,17.0,36.0,54.0,58.0,90.0,218.0,298.0,268.0,7.221699999999999,17.372,24.229400000000005,22.450200000000002,LIPQOR_clean_primitive
111.52390000000001,246.35120000000012,368.60140000000007,368.1892,454.0,1046.0,1360.0,1072.0,17.0,36.0,54.0,58.0,90.0,218.0,298.0,268.0,7.221699999999999,17.372000000000003,24.229400000000005,22.4502,LIPQOR_clean_primitive
111.52390000000001,246.35120000000006,368.6014,368.1892,454.0,1046.0,1360.0,1072.0,17.0,36.0,54.0,58.0,90.0,218.0,298.0,268.0,7.2217,17.372000000000003,24.229400000000002,22.450200000000006,LIPQOR_clean_primitive
111.52390000000001,246.35120000000006,368.6014,368.1892,454.0,1046.0,1360.0,1072.0,17.0,36.0,54.0,58.0,90.0,218.0,298.0,268.0,7.2217,17.372000000000003,24.2294,22.4502,LIPQOR_clean_primitive
111.52390000000001,246.35120000000006,368.60139999999996,368.1892,454.0,1046.0,1360.0,1072.0,17.0,36.0,54.0,58.0,90.0,218.0,298.0,268.0,7.2217,17.372,24.229400000000005,22.450200000000002,LIPQOR_clean_primitive
111.52390000000001,246.35120000000006,368.60139999999996,368.1892,454.0,1046.0,1360.0,1072.0,17.0,36.0,54.0,58.0,90.0,218.0,298.0,268.0,7.2217,17.372000000000003,24.2294,22.450200000000006,LIPQOR_clean_primitive
111.52390000000001,246.3512000000001,368.6014,368.18919999999997,454.0,1046.0,1360.0,1072.0,17.0,36.0,54.0,58.0,90.0,218.0,298.0,268.0,7.2217,17.372,24.229400000000002,22.450200000000002,LIPQOR_clean_primitive
111.52390000000001,246.35120000000003,368.6014000000001,368.1892,454.0,1046.0,1360.0,1072.0,17.0,36.0,54.0,58.0,90.0,218.0,298.0,268.0,7.2217,17.372,24.229400000000002,22.450200000000002,LIPQOR_clean_primitive
111.52390000000001,246.35120000000006,368.6014,368.18919999999997,454.0,1046.0,1360.0,1072.0,17.0,36.0,54.0,58.0,90.0,218.0,298.0,268.0,7.2217,17.372,24.229400000000005,22.450200000000002,LIPQOR_clean_primitive
111.5239,246.35120000000003,368.6014,368.18919999999997,454.0,1046.0,1360.0,1072.0,17.0,36.0,54.0,58.0,90.0,218.0,298.0,268.0,7.2217,17.372,24.229400000000005,22.450200000000002,LIPQOR_clean_primitive
111.52390000000001,246.35120000000006,368.6014,368.1892,454.0,1046.0,1360.0,1072.0,17.0,36.0,54.0,58.0,90.0,218.0,298.0,268.0,7.221699999999999,17.372,24.229400000000002,22.450200000000006,LIPQOR_clean_primitive
