name,cif_file,Di,Df,Dif,rho,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV
ATICEL_clean,ATICEL_clean.cif,4.9438,3.91943,4.9438,1.60993,615.463,382.291,0.2534,0.15739814774555416,0.2534,0.0,0.157398,0.0,454.687,0.0
