f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,name
1777.3205999999984,3976.9127999999982,8768.791200000009,11911.425599999995,23496.0,53304.0,81792.0,84264.0,228.0,552.0,1104.0,1524.0,1656.0,4704.0,8100.0,8568.0,140.86800000000017,374.0963999999997,695.0652000000016,847.7760000000003,3.6227,31.22346666666667,39.60266666666667,60.01793333333333,822.0,1087.3333333333333,1235.3333333333333,1392.6666666666667,1.0,5.0,8.333333333333334,12.0,25.666666666666668,70.33333333333333,137.0,116.66666666666667,1.7576333333333323,4.839466666666667,7.598799999999999,8.662466666666665,0.0,-6.879999999999999,-4.903333333333332,-8.623333333333333,0.0,105.0,193.66666666666666,292.0,0.0,0.0,0.0,0.0,0.0,12.333333333333334,19.0,43.0,0.0,2.8699999999999988,4.8233333333333315,8.606666666666666,QAQNOO_clean_primitive
