name,cif_file,Di,Df,Dif,rho,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV
HAJDII_clean,HAJDII_clean.cif,7.11031,6.37447,7.11031,1.26291,867.426,686.845,0.2583,0.20452763854906525,0.2583,0.0,0.204527,0.0,1368.05,0.0
