name,cif_file,Di,Df,Dif,rho,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV
YORZAH_clean,YORZAH_clean.cif,3.59982,3.03812,3.58975,1.90041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
