f-sbu-chi-0,f-sbu-chi-1,f-sbu-chi-2,f-sbu-chi-3,f-sbu-Z-0,f-sbu-Z-1,f-sbu-Z-2,f-sbu-Z-3,f-sbu-I-0,f-sbu-I-1,f-sbu-I-2,f-sbu-I-3,f-sbu-T-0,f-sbu-T-1,f-sbu-T-2,f-sbu-T-3,f-sbu-S-0,f-sbu-S-1,f-sbu-S-2,f-sbu-S-3,mc-chi-0,mc-chi-1,mc-chi-2,mc-chi-3,mc-Z-0,mc-Z-1,mc-Z-2,mc-Z-3,mc-I-0,mc-I-1,mc-I-2,mc-I-3,mc-T-0,mc-T-1,mc-T-2,mc-T-3,mc-S-0,mc-S-1,mc-S-2,mc-S-3,D_mc-chi-0,D_mc-chi-1,D_mc-chi-2,D_mc-chi-3,D_mc-Z-0,D_mc-Z-1,D_mc-Z-2,D_mc-Z-3,D_mc-I-0,D_mc-I-1,D_mc-I-2,D_mc-I-3,D_mc-T-0,D_mc-T-1,D_mc-T-2,D_mc-T-3,D_mc-S-0,D_mc-S-1,D_mc-S-2,D_mc-S-3,name
339.6980999999998,610.9439999999998,2722.3776,3209.519999999999,11421.0,26448.0,46320.0,45696.0,39.0,102.0,276.0,420.0,414.0,1446.0,2622.0,3024.0,25.916700000000017,90.09660000000001,187.4147999999999,256.40520000000004,1.2100000000000002,34.05599999999999,24.090000000000003,62.23799999999999,3249.0,4104.0,8664.0,7524.0,1.0,9.0,10.0,18.0,81.0,207.0,342.0,414.0,2.8560999999999996,11.103300000000003,14.770599999999998,22.6122,0.0,-21.06,-10.899999999999995,-36.78,0.0,441.0,418.0,894.0,0.0,0.0,0.0,0.0,0.0,58.0,52.0,116.0,0.0,8.64,8.159999999999998,17.040000000000003,LaBTB
339.6980999999998,610.9439999999998,2722.3776000000003,3209.5199999999986,11421.0,26448.0,46320.0,45696.0,39.0,102.0,276.0,420.0,414.0,1446.0,2622.0,3024.0,25.916700000000017,90.09660000000001,187.41479999999999,256.4052,1.2100000000000002,34.05599999999999,24.090000000000003,62.23799999999999,3249.0,4104.0,8664.0,7524.0,1.0,9.0,10.0,18.0,81.0,207.0,342.0,414.0,2.8560999999999996,11.103300000000003,14.770599999999998,22.6122,0.0,-21.06,-10.899999999999995,-36.78,0.0,441.0,418.0,894.0,0.0,0.0,0.0,0.0,0.0,58.0,52.0,116.0,0.0,8.64,8.159999999999998,17.040000000000003,LaBTB
339.69809999999984,610.9439999999997,2722.3776,3209.5199999999986,11421.0,26448.0,46320.0,45696.0,39.0,102.0,276.0,420.0,414.0,1446.0,2622.0,3024.0,25.916700000000013,90.09660000000001,187.41479999999996,256.40520000000004,1.2100000000000002,34.05599999999999,24.090000000000003,62.23799999999999,3249.0,4104.0,8664.0,7524.0,1.0,9.0,10.0,18.0,81.0,207.0,342.0,414.0,2.8560999999999996,11.103300000000003,14.770599999999998,22.6122,0.0,-21.06,-10.899999999999995,-36.78,0.0,441.0,418.0,894.0,0.0,0.0,0.0,0.0,0.0,58.0,52.0,116.0,0.0,8.64,8.159999999999998,17.040000000000003,LaBTB
