name,cif_file,Di,Df,Dif,rho,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV
YATDUV,YATDUV.cif,9.14844,5.73398,9.13382,0.890102,2116.06,2377.32,0.64,0.7190187192029678,0.64,0.0,0.719018,0.0,5180.68,0.0
