f-sbu-chi-0,f-sbu-chi-1,f-sbu-chi-2,f-sbu-chi-3,f-sbu-Z-0,f-sbu-Z-1,f-sbu-Z-2,f-sbu-Z-3,f-sbu-I-0,f-sbu-I-1,f-sbu-I-2,f-sbu-I-3,f-sbu-T-0,f-sbu-T-1,f-sbu-T-2,f-sbu-T-3,f-sbu-S-0,f-sbu-S-1,f-sbu-S-2,f-sbu-S-3,mc-chi-0,mc-chi-1,mc-chi-2,mc-chi-3,mc-Z-0,mc-Z-1,mc-Z-2,mc-Z-3,mc-I-0,mc-I-1,mc-I-2,mc-I-3,mc-T-0,mc-T-1,mc-T-2,mc-T-3,mc-S-0,mc-S-1,mc-S-2,mc-S-3,D_mc-chi-0,D_mc-chi-1,D_mc-chi-2,D_mc-chi-3,D_mc-Z-0,D_mc-Z-1,D_mc-Z-2,D_mc-Z-3,D_mc-I-0,D_mc-I-1,D_mc-I-2,D_mc-I-3,D_mc-T-0,D_mc-T-1,D_mc-T-2,D_mc-T-3,D_mc-S-0,D_mc-S-1,D_mc-S-2,D_mc-S-3,name
213.07679999999996,762.1735999999999,1146.6504000000002,1752.8863999999999,2802.0,9264.0,17298.0,9936.0,23.0,90.0,130.0,178.0,414.0,1898.0,2536.0,2280.0,15.479699999999998,61.946,100.59200000000001,99.07560000000002,3.61,39.216,54.13371428571429,45.203714285714284,841.0,1392.0,2204.0,1918.142857142857,1.0,6.0,10.428571428571429,8.142857142857142,38.57142857142857,153.0,276.85714285714283,178.14285714285714,1.9043999999999992,6.0444,10.765971428571431,8.808342857142858,0.0,-9.24,-8.677142857142858,-8.320000000000002,0.0,126.0,226.42857142857142,170.0,0.0,0.0,0.0,0.0,0.0,16.428571428571427,27.285714285714285,20.142857142857142,0.0,3.8999999999999995,6.589999999999996,4.854285714285713,YEGSUZ
252.18759999999995,1018.5223999999996,1832.1520000000003,2321.651999999999,3835.0,13408.0,28164.0,17426.0,27.0,120.0,208.0,242.0,612.0,3120.0,5100.0,4224.0,18.9828,84.80960000000002,161.202,143.50159999999994,3.61,39.216,54.13371428571429,45.203714285714284,841.0,1392.0,2204.0,1918.142857142857,1.0,6.0,10.428571428571429,8.142857142857142,38.57142857142857,153.0,276.85714285714283,178.14285714285714,1.9043999999999992,6.0444,10.765971428571431,8.808342857142858,0.0,-9.24,-8.677142857142858,-8.320000000000002,0.0,126.0,226.42857142857142,170.0,0.0,0.0,0.0,0.0,0.0,16.428571428571427,27.285714285714285,20.142857142857142,0.0,3.8999999999999995,6.589999999999996,4.854285714285713,YEGSUZ
224.91039999999995,838.1288,1628.1128000000003,1984.6048000000003,2866.0,11248.0,18722.0,11216.0,24.0,100.0,168.0,210.0,494.0,2416.0,3646.0,2752.0,16.012599999999996,71.07100000000001,117.99519999999997,117.52999999999996,3.61,39.216,54.13371428571429,45.203714285714284,841.0,1392.0,2204.0,1918.142857142857,1.0,6.0,10.428571428571429,8.142857142857142,38.57142857142857,153.0,276.85714285714283,178.14285714285714,1.9043999999999992,6.0444,10.765971428571431,8.808342857142858,0.0,-9.24,-8.677142857142858,-8.320000000000002,0.0,126.0,226.42857142857142,170.0,0.0,0.0,0.0,0.0,0.0,16.428571428571427,27.285714285714285,20.142857142857142,0.0,3.8999999999999995,6.589999999999996,4.854285714285713,YEGSUZ
224.91039999999995,838.1288,1628.1128000000003,1984.6048,2866.0,11248.0,18722.0,11216.0,24.0,100.0,168.0,210.0,494.0,2416.0,3646.0,2752.0,16.0126,71.07100000000001,117.99519999999997,117.52999999999996,3.61,39.216,54.13371428571429,45.203714285714284,841.0,1392.0,2204.0,1918.142857142857,1.0,6.0,10.428571428571429,8.142857142857142,38.57142857142857,153.0,276.85714285714283,178.14285714285714,1.9043999999999992,6.0444,10.765971428571431,8.808342857142858,0.0,-9.24,-8.677142857142858,-8.320000000000002,0.0,126.0,226.42857142857142,170.0,0.0,0.0,0.0,0.0,0.0,16.428571428571427,27.285714285714285,20.142857142857142,0.0,3.8999999999999995,6.589999999999996,4.854285714285713,YEGSUZ
252.18759999999995,1018.5223999999996,1832.1520000000003,2321.651999999999,3835.0,13408.0,28164.0,17426.0,27.0,120.0,208.0,242.0,612.0,3120.0,5100.0,4224.0,18.9828,84.80960000000002,161.202,143.50159999999994,3.61,39.216,54.13371428571429,45.203714285714284,841.0,1392.0,2204.0,1918.142857142857,1.0,6.0,10.428571428571429,8.142857142857142,38.57142857142857,153.0,276.85714285714283,178.14285714285714,1.9043999999999992,6.0444,10.765971428571431,8.808342857142858,0.0,-9.24,-8.677142857142858,-8.320000000000002,0.0,126.0,226.42857142857142,170.0,0.0,0.0,0.0,0.0,0.0,16.428571428571427,27.285714285714285,20.142857142857142,0.0,3.8999999999999995,6.589999999999996,4.854285714285713,YEGSUZ
98.468,165.80799999999996,301.83199999999994,401.7919999999999,1307.0,2736.0,2790.0,1664.0,12.0,22.0,34.0,48.0,56.0,138.0,158.0,104.0,7.214299999999999,15.6512,21.474999999999994,22.308800000000005,3.61,39.216,54.13371428571429,45.203714285714284,841.0,1392.0,2204.0,1918.142857142857,1.0,6.0,10.428571428571429,8.142857142857142,38.57142857142857,153.0,276.85714285714283,178.14285714285714,1.9043999999999992,6.0444,10.765971428571431,8.808342857142858,0.0,-9.24,-8.677142857142858,-8.320000000000002,0.0,126.0,226.42857142857142,170.0,0.0,0.0,0.0,0.0,0.0,16.428571428571427,27.285714285714285,20.142857142857142,0.0,3.8999999999999995,6.589999999999996,4.854285714285713,YEGSUZ
213.07679999999996,762.1735999999999,1146.6504000000002,1752.8863999999999,2802.0,9264.0,17298.0,9936.0,23.0,90.0,130.0,178.0,414.0,1898.0,2536.0,2280.0,15.479699999999998,61.946000000000005,100.59200000000001,99.07560000000002,3.61,39.216,54.13371428571429,45.203714285714284,841.0,1392.0,2204.0,1918.142857142857,1.0,6.0,10.428571428571429,8.142857142857142,38.57142857142857,153.0,276.85714285714283,178.14285714285714,1.9043999999999992,6.0444,10.765971428571431,8.808342857142858,0.0,-9.24,-8.677142857142858,-8.320000000000002,0.0,126.0,226.42857142857142,170.0,0.0,0.0,0.0,0.0,0.0,16.428571428571427,27.285714285714285,20.142857142857142,0.0,3.8999999999999995,6.589999999999996,4.854285714285713,YEGSUZ
98.468,165.80799999999996,301.83199999999994,401.7919999999999,1307.0,2736.0,2790.0,1664.0,12.0,22.0,34.0,48.0,56.0,138.0,158.0,104.0,7.214299999999999,15.651199999999998,21.474999999999994,22.308800000000005,3.61,39.216,54.13371428571429,45.203714285714284,841.0,1392.0,2204.0,1918.142857142857,1.0,6.0,10.428571428571429,8.142857142857142,38.57142857142857,153.0,276.85714285714283,178.14285714285714,1.9043999999999992,6.0444,10.765971428571431,8.808342857142858,0.0,-9.24,-8.677142857142858,-8.320000000000002,0.0,126.0,226.42857142857142,170.0,0.0,0.0,0.0,0.0,0.0,16.428571428571427,27.285714285714285,20.142857142857142,0.0,3.8999999999999995,6.589999999999996,4.854285714285713,YEGSUZ
98.46799999999999,165.80799999999996,301.83200000000005,401.7919999999999,1307.0,2736.0,2790.0,1664.0,12.0,22.0,34.0,48.0,56.0,138.0,158.0,104.0,7.2143,15.6512,21.474999999999994,22.3088,3.61,39.216,54.13371428571429,45.203714285714284,841.0,1392.0,2204.0,1918.142857142857,1.0,6.0,10.428571428571429,8.142857142857142,38.57142857142857,153.0,276.85714285714283,178.14285714285714,1.9043999999999992,6.0444,10.765971428571431,8.808342857142858,0.0,-9.24,-8.677142857142858,-8.320000000000002,0.0,126.0,226.42857142857142,170.0,0.0,0.0,0.0,0.0,0.0,16.428571428571427,27.285714285714285,20.142857142857142,0.0,3.8999999999999995,6.589999999999996,4.854285714285713,YEGSUZ
98.468,165.808,301.83199999999994,401.7919999999999,1307.0,2736.0,2790.0,1664.0,12.0,22.0,34.0,48.0,56.0,138.0,158.0,104.0,7.214299999999999,15.651199999999998,21.474999999999998,22.308800000000005,3.61,39.216,54.13371428571429,45.203714285714284,841.0,1392.0,2204.0,1918.142857142857,1.0,6.0,10.428571428571429,8.142857142857142,38.57142857142857,153.0,276.85714285714283,178.14285714285714,1.9043999999999992,6.0444,10.765971428571431,8.808342857142858,0.0,-9.24,-8.677142857142858,-8.320000000000002,0.0,126.0,226.42857142857142,170.0,0.0,0.0,0.0,0.0,0.0,16.428571428571427,27.285714285714285,20.142857142857142,0.0,3.8999999999999995,6.589999999999996,4.854285714285713,YEGSUZ
