name,cif_file,Di,Df,Dif,rho,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV
YOYNUX_clean,YOYNUX_clean.cif,6.53052,5.58315,6.53052,1.14575,727.7,635.129,0.234,0.20423303512982763,0.234,0.0,0.204233,0.0,798.645,0.0
