f-sbu-chi-0,f-sbu-chi-1,f-sbu-chi-2,f-sbu-chi-3,f-sbu-Z-0,f-sbu-Z-1,f-sbu-Z-2,f-sbu-Z-3,f-sbu-I-0,f-sbu-I-1,f-sbu-I-2,f-sbu-I-3,f-sbu-T-0,f-sbu-T-1,f-sbu-T-2,f-sbu-T-3,f-sbu-S-0,f-sbu-S-1,f-sbu-S-2,f-sbu-S-3,mc-chi-0,mc-chi-1,mc-chi-2,mc-chi-3,mc-Z-0,mc-Z-1,mc-Z-2,mc-Z-3,mc-I-0,mc-I-1,mc-I-2,mc-I-3,mc-T-0,mc-T-1,mc-T-2,mc-T-3,mc-S-0,mc-S-1,mc-S-2,mc-S-3,D_mc-chi-0,D_mc-chi-1,D_mc-chi-2,D_mc-chi-3,D_mc-Z-0,D_mc-Z-1,D_mc-Z-2,D_mc-Z-3,D_mc-I-0,D_mc-I-1,D_mc-I-2,D_mc-I-3,D_mc-T-0,D_mc-T-1,D_mc-T-2,D_mc-T-3,D_mc-S-0,D_mc-S-1,D_mc-S-2,D_mc-S-3,name
133.5328,241.30559999999997,495.9407999999999,769.3183999999999,2557.0,4584.0,8492.0,7440.0,18.0,36.0,64.0,102.0,100.0,272.0,388.0,344.0,13.4053,27.896,48.60039999999999,66.49520000000001,3.0152,19.545599999999997,18.782133333333334,43.233066666666666,627.0,652.0,1680.0,1152.0,1.0,3.3333333333333335,4.666666666666667,9.0,14.666666666666666,37.333333333333336,66.66666666666667,86.66666666666667,1.6044666666666665,3.1093333333333333,5.796066666666667,7.295066666666666,0.0,-4.96,-1.7866666666666668,-8.026666666666667,0.0,60.666666666666664,56.0,187.66666666666666,0.0,0.0,0.0,0.0,0.0,6.666666666666667,8.0,20.0,0.0,1.7533333333333332,1.3066666666666669,5.603333333333334,TAQGUQ
133.5328,241.30559999999997,495.94079999999985,769.3183999999999,2557.0,4584.0,8492.0,7440.0,18.0,36.0,64.0,102.0,100.0,272.0,388.0,344.0,13.4053,27.896000000000004,48.6004,66.4952,3.0152,19.545599999999997,18.782133333333334,43.233066666666666,627.0,652.0,1680.0,1152.0,1.0,3.3333333333333335,4.666666666666667,9.0,14.666666666666666,37.333333333333336,66.66666666666667,86.66666666666667,1.6044666666666665,3.1093333333333333,5.796066666666667,7.295066666666666,0.0,-4.96,-1.7866666666666668,-8.026666666666667,0.0,60.666666666666664,56.0,187.66666666666666,0.0,0.0,0.0,0.0,0.0,6.666666666666667,8.0,20.0,0.0,1.7533333333333332,1.3066666666666669,5.603333333333334,TAQGUQ
