name,cif_file,Di,Df,Dif,rho,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV
BETFUD_clean,BETFUD_clean.cif,6.14612,4.26256,5.61794,1.06295,2001.11,1882.6,0.5038,0.4739639682017028,0.5038,0.0,0.473965,0.0,1417.79,0.0
