f-link-chi-0,f-link-chi-1,f-link-chi-2,f-link-chi-3,f-link-Z-0,f-link-Z-1,f-link-Z-2,f-link-Z-3,f-link-I-0,f-link-I-1,f-link-I-2,f-link-I-3,f-link-T-0,f-link-T-1,f-link-T-2,f-link-T-3,f-link-S-0,f-link-S-1,f-link-S-2,f-link-S-3,name
241.13140000000004,538.3840000000002,855.668,1052.8194,862.0,2044.0,2732.0,2724.0,40.0,84.0,136.0,174.0,220.0,548.0,768.0,834.0,15.386400000000007,38.43960000000002,56.208000000000006,62.78779999999999,HEBHUT
151.0794,289.98600000000005,472.45039999999995,578.3240000000001,624.0,1200.0,1700.0,1598.0,22.0,44.0,72.0,90.0,116.0,284.0,376.0,412.0,9.1558,20.913200000000003,30.5224,34.1258,HEBHUT
151.07940000000002,289.986,472.4504,578.324,624.0,1200.0,1700.0,1598.0,22.0,44.0,72.0,90.0,116.0,284.0,376.0,412.0,9.155800000000001,20.913200000000007,30.5224,34.125800000000005,HEBHUT
241.13140000000004,538.384,855.668,1052.8194,862.0,2044.0,2732.0,2724.0,40.0,84.0,136.0,174.0,220.0,548.0,768.0,834.0,15.386400000000007,38.43960000000001,56.20800000000002,62.78780000000001,HEBHUT
