f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,name
112.2774,194.91039999999995,405.2072,387.4127999999999,880.0,2208.0,3216.0,2976.0,13.0,30.0,46.0,50.0,80.0,208.0,280.0,234.0,9.966099999999999,24.104599999999998,34.83539999999999,33.5362,1.7161000000000004,18.0256,13.407850000000002,27.46415,144.0,384.0,396.0,588.0,1.0,4.0,4.5,7.0,17.0,38.0,58.5,68.0,1.9321,4.0588,5.678149999999999,7.297499999999999,0.0,-8.52,-4.339999999999999,-11.794999999999998,0.0,16.0,21.0,35.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,11.0,0.0,2.64,2.1699999999999995,4.48,AZAVOO_clean_primitive
112.2774,194.91039999999995,405.2072,387.4127999999999,880.0,2208.0,3216.0,2976.0,13.0,30.0,46.0,50.0,80.0,208.0,280.0,234.0,9.966099999999999,24.1046,34.83539999999999,33.53620000000001,1.7161000000000004,18.0256,13.407850000000002,27.46415,144.0,384.0,396.0,588.0,1.0,4.0,4.5,7.0,17.0,38.0,58.5,68.0,1.9321,4.0588,5.678149999999999,7.297499999999999,0.0,-8.52,-4.339999999999999,-11.794999999999998,0.0,16.0,21.0,35.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,11.0,0.0,2.64,2.1699999999999995,4.48,AZAVOO_clean_primitive
112.2774,194.91039999999998,405.2072,387.41279999999995,880.0,2208.0,3216.0,2976.0,13.0,30.0,46.0,50.0,80.0,208.0,280.0,234.0,9.966099999999999,24.104599999999998,34.8354,33.5362,1.7161000000000004,18.0256,13.407850000000002,27.46415,144.0,384.0,396.0,588.0,1.0,4.0,4.5,7.0,17.0,38.0,58.5,68.0,1.9321,4.0588,5.678149999999999,7.297499999999999,0.0,-8.52,-4.339999999999999,-11.794999999999998,0.0,16.0,21.0,35.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,11.0,0.0,2.64,2.1699999999999995,4.48,AZAVOO_clean_primitive
112.27740000000001,194.91039999999998,405.2072,387.4128,880.0,2208.0,3216.0,2976.0,13.0,30.0,46.0,50.0,80.0,208.0,280.0,234.0,9.966099999999997,24.104599999999994,34.83539999999999,33.5362,1.7161000000000004,18.0256,13.407850000000002,27.46415,144.0,384.0,396.0,588.0,1.0,4.0,4.5,7.0,17.0,38.0,58.5,68.0,1.9321,4.0588,5.678149999999999,7.297499999999999,0.0,-8.52,-4.339999999999999,-11.794999999999998,0.0,16.0,21.0,35.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,11.0,0.0,2.64,2.1699999999999995,4.48,AZAVOO_clean_primitive
