name,cif_file,Di,Df,Dif,rho,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV
XOVYIR_clean,XOVYIR_clean.cif,4.13092,3.16968,4.13092,1.74273,0.0,0.0,0.0446,0.025592030894057028,0.0,0.0446,0.0,0.025592,0.0,87.8075
