name,cif_file,Di,Df,Dif,rho,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV
ZIJVOF02_clean,ZIJVOF02_clean.cif,5.27888,3.36573,5.27499,1.22585,0.0,0.0,0.2667,0.2175633234082473,0.0,0.2667,0.0,0.217563,0.0,582.866
