name,cif_file,Di,Df,Dif,rho,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV
RANPAA_clean,RANPAA_clean.cif,6.05316,4.94809,6.0477,1.2743,1332.49,1045.67,0.3841,0.3014203876638154,0.3841,0.0,0.301421,0.0,583.675,0.0
