name,cif_file,Di,Df,Dif,rho,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV
SONTAR_manual,SONTAR_manual.cif,6.97799,5.28288,6.97799,1.00094,1997.94,1996.06,0.5579,0.5573760664974924,0.5579,0.0,0.557374,0.0,758.212,0.0
