f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,name
227.74879999999996,428.75699999999995,681.7808,837.0739999999996,1094.0,2064.0,3152.0,3608.0,30.0,62.0,96.0,124.0,158.0,390.0,560.0,668.0,14.571000000000002,32.571000000000005,48.5536,59.03000000000003,HOWROC_clean_primitive
227.74879999999996,428.75699999999995,681.7808,837.0739999999996,1094.0,2064.0,3152.0,3608.0,30.0,62.0,96.0,124.0,158.0,390.0,560.0,668.0,14.571000000000002,32.571000000000005,48.5536,59.03000000000003,HOWROC_clean_primitive
227.74879999999996,428.757,681.7808,837.0739999999996,1094.0,2064.0,3152.0,3608.0,30.0,62.0,96.0,124.0,158.0,390.0,560.0,668.0,14.571000000000005,32.57100000000001,48.55360000000001,59.03000000000002,HOWROC_clean_primitive
227.74879999999996,428.757,681.7807999999999,837.0739999999996,1094.0,2064.0,3152.0,3608.0,30.0,62.0,96.0,124.0,158.0,390.0,560.0,668.0,14.571000000000005,32.57100000000001,48.55360000000001,59.03000000000002,HOWROC_clean_primitive
227.74879999999993,428.75699999999995,681.7808,837.0739999999995,1094.0,2064.0,3152.0,3608.0,30.0,62.0,96.0,124.0,158.0,390.0,560.0,668.0,14.571000000000002,32.57100000000001,48.5536,59.03000000000003,HOWROC_clean_primitive
227.7487999999999,428.75699999999995,681.7808,837.0739999999996,1094.0,2064.0,3152.0,3608.0,30.0,62.0,96.0,124.0,158.0,390.0,560.0,668.0,14.571,32.57100000000001,48.5536,59.03000000000002,HOWROC_clean_primitive
227.74879999999993,428.75699999999995,681.7807999999998,837.0739999999998,1094.0,2064.0,3152.0,3608.0,30.0,62.0,96.0,124.0,158.0,390.0,560.0,668.0,14.571,32.57100000000001,48.5536,59.03000000000002,HOWROC_clean_primitive
227.74879999999993,428.75699999999995,681.7807999999998,837.0739999999997,1094.0,2064.0,3152.0,3608.0,30.0,62.0,96.0,124.0,158.0,390.0,560.0,668.0,14.571,32.57100000000001,48.5536,59.03000000000002,HOWROC_clean_primitive
227.74879999999996,428.75699999999995,681.7807999999999,837.0739999999998,1094.0,2064.0,3152.0,3608.0,30.0,62.0,96.0,124.0,158.0,390.0,560.0,668.0,14.571,32.57100000000001,48.55360000000001,59.03000000000002,HOWROC_clean_primitive
227.74879999999996,428.75699999999995,681.7807999999998,837.0739999999998,1094.0,2064.0,3152.0,3608.0,30.0,62.0,96.0,124.0,158.0,390.0,560.0,668.0,14.571,32.57100000000001,48.5536,59.03000000000002,HOWROC_clean_primitive
227.74879999999996,428.757,681.7808,837.0739999999995,1094.0,2064.0,3152.0,3608.0,30.0,62.0,96.0,124.0,158.0,390.0,560.0,668.0,14.571000000000005,32.571000000000005,48.5536,59.03000000000002,HOWROC_clean_primitive
227.74879999999996,428.757,681.7808,837.0739999999995,1094.0,2064.0,3152.0,3608.0,30.0,62.0,96.0,124.0,158.0,390.0,560.0,668.0,14.571000000000005,32.571000000000005,48.5536,59.03000000000002,HOWROC_clean_primitive
