f-link-chi-0,f-link-chi-1,f-link-chi-2,f-link-chi-3,f-link-Z-0,f-link-Z-1,f-link-Z-2,f-link-Z-3,f-link-I-0,f-link-I-1,f-link-I-2,f-link-I-3,f-link-T-0,f-link-T-1,f-link-T-2,f-link-T-3,f-link-S-0,f-link-S-1,f-link-S-2,f-link-S-3,name
53.99079999999999,71.0016,142.0032,0.0,512.0,1024.0,768.0,0.0,5.0,8.0,12.0,0.0,20.0,32.0,12.0,0.0,3.1719999999999997,5.9568,6.394799999999999,0.0,CUKWOV
53.99079999999999,71.0016,142.0032,0.0,512.0,1024.0,768.0,0.0,5.0,8.0,12.0,0.0,20.0,32.0,12.0,0.0,3.1719999999999997,5.9568,6.394799999999999,0.0,CUKWOV
62.390499999999996,128.71359999999999,155.544,90.47040000000001,283.0,574.0,684.0,252.0,8.0,16.0,20.0,12.0,36.0,78.0,86.0,40.0,3.6792,7.949999999999999,9.348400000000002,4.469999999999999,CUKWOV
62.3905,128.7136,155.54399999999998,90.47040000000001,283.0,574.0,684.0,252.0,8.0,16.0,20.0,12.0,36.0,78.0,86.0,40.0,3.6792,7.949999999999999,9.3484,4.47,CUKWOV
61.80499999999999,117.39859999999999,132.0304,75.4256,332.0,632.0,712.0,404.0,7.0,14.0,16.0,8.0,30.0,64.0,70.0,24.0,3.9687,7.995800000000001,9.1492,4.4692,CUKWOV
61.80499999999999,117.39859999999999,132.0304,75.4256,332.0,632.0,712.0,404.0,7.0,14.0,16.0,8.0,30.0,64.0,70.0,24.0,3.9687,7.995800000000001,9.149200000000002,4.4692,CUKWOV
62.3905,128.7136,155.54399999999998,90.47040000000003,283.0,574.0,684.0,252.0,8.0,16.0,20.0,12.0,36.0,78.0,86.0,40.0,3.6792,7.949999999999999,9.348400000000002,4.469999999999999,CUKWOV
62.3905,128.71359999999999,155.54399999999998,90.47040000000001,283.0,574.0,684.0,252.0,8.0,16.0,20.0,12.0,36.0,78.0,86.0,40.0,3.6792,7.949999999999999,9.348399999999998,4.469999999999999,CUKWOV
62.390499999999996,128.71359999999999,155.544,90.47040000000001,283.0,574.0,684.0,252.0,8.0,16.0,20.0,12.0,36.0,78.0,86.0,40.0,3.6792,7.949999999999999,9.348400000000002,4.47,CUKWOV
62.390499999999996,128.71359999999999,155.544,90.47040000000001,283.0,574.0,684.0,252.0,8.0,16.0,20.0,12.0,36.0,78.0,86.0,40.0,3.6792,7.949999999999999,9.3484,4.469999999999999,CUKWOV
61.80499999999999,117.3986,132.0304,75.4256,332.0,632.0,712.0,404.0,7.0,14.0,16.0,8.0,30.0,64.0,70.0,24.0,3.9687,7.9958,9.1492,4.4692,CUKWOV
53.99079999999999,71.0016,142.0032,0.0,512.0,1024.0,768.0,0.0,5.0,8.0,12.0,0.0,20.0,32.0,12.0,0.0,3.1719999999999997,5.9568,6.394799999999999,0.0,CUKWOV
61.80499999999999,117.39859999999999,132.0304,75.42559999999999,332.0,632.0,712.0,404.0,7.0,14.0,16.0,8.0,30.0,64.0,70.0,24.0,3.9687,7.995800000000001,9.1492,4.4692,CUKWOV
62.390499999999996,128.71359999999999,155.544,90.47040000000001,283.0,574.0,684.0,252.0,8.0,16.0,20.0,12.0,36.0,78.0,86.0,40.0,3.6792,7.949999999999999,9.3484,4.47,CUKWOV
62.390499999999996,128.7136,155.54399999999998,90.47040000000001,283.0,574.0,684.0,252.0,8.0,16.0,20.0,12.0,36.0,78.0,86.0,40.0,3.6792,7.949999999999999,9.3484,4.469999999999999,CUKWOV
62.390499999999996,128.71359999999999,155.544,90.47040000000001,283.0,574.0,684.0,252.0,8.0,16.0,20.0,12.0,36.0,78.0,86.0,40.0,3.6792,7.950000000000001,9.3484,4.47,CUKWOV
62.390499999999996,128.71359999999999,155.544,90.4704,283.0,574.0,684.0,252.0,8.0,16.0,20.0,12.0,36.0,78.0,86.0,40.0,3.6792,7.949999999999999,9.348400000000002,4.47,CUKWOV
62.3905,128.71359999999999,155.544,90.47040000000001,283.0,574.0,684.0,252.0,8.0,16.0,20.0,12.0,36.0,78.0,86.0,40.0,3.6792,7.949999999999999,9.348400000000002,4.469999999999999,CUKWOV
61.80499999999999,117.3986,132.0304,75.4256,332.0,632.0,712.0,404.0,7.0,14.0,16.0,8.0,30.0,64.0,70.0,24.0,3.9687,7.995800000000001,9.1492,4.4692,CUKWOV
61.80499999999999,117.39859999999999,132.0304,75.4256,332.0,632.0,712.0,404.0,7.0,14.0,16.0,8.0,30.0,64.0,70.0,24.0,3.9687,7.995800000000001,9.1492,4.4692,CUKWOV
62.3905,128.7136,155.54400000000004,90.47040000000001,283.0,574.0,684.0,252.0,8.0,16.0,20.0,12.0,36.0,78.0,86.0,40.0,3.6792,7.949999999999999,9.348400000000002,4.469999999999999,CUKWOV
61.80499999999999,117.39860000000002,132.0304,75.4256,332.0,632.0,712.0,404.0,7.0,14.0,16.0,8.0,30.0,64.0,70.0,24.0,3.9687,7.9958,9.1492,4.4692,CUKWOV
53.99079999999999,71.0016,142.0032,0.0,512.0,1024.0,768.0,0.0,5.0,8.0,12.0,0.0,20.0,32.0,12.0,0.0,3.1719999999999997,5.9568,6.394799999999999,0.0,CUKWOV
62.390499999999996,128.7136,155.54399999999998,90.47040000000001,283.0,574.0,684.0,252.0,8.0,16.0,20.0,12.0,36.0,78.0,86.0,40.0,3.6792,7.949999999999999,9.3484,4.47,CUKWOV
62.390499999999996,128.71359999999999,155.544,90.4704,283.0,574.0,684.0,252.0,8.0,16.0,20.0,12.0,36.0,78.0,86.0,40.0,3.6792,7.949999999999999,9.348400000000002,4.47,CUKWOV
62.390499999999996,128.7136,155.54399999999998,90.47040000000003,283.0,574.0,684.0,252.0,8.0,16.0,20.0,12.0,36.0,78.0,86.0,40.0,3.6792,7.949999999999999,9.3484,4.47,CUKWOV
62.3905,128.71359999999999,155.54399999999998,90.47040000000001,283.0,574.0,684.0,252.0,8.0,16.0,20.0,12.0,36.0,78.0,86.0,40.0,3.6792,7.949999999999999,9.348399999999998,4.469999999999999,CUKWOV
61.80499999999999,117.3986,132.0304,75.42559999999999,332.0,632.0,712.0,404.0,7.0,14.0,16.0,8.0,30.0,64.0,70.0,24.0,3.9687,7.995800000000001,9.1492,4.4692,CUKWOV
62.390499999999996,128.71359999999999,155.54399999999998,90.47040000000001,283.0,574.0,684.0,252.0,8.0,16.0,20.0,12.0,36.0,78.0,86.0,40.0,3.6792,7.950000000000001,9.3484,4.469999999999999,CUKWOV
62.390499999999996,128.7136,155.544,90.47040000000001,283.0,574.0,684.0,252.0,8.0,16.0,20.0,12.0,36.0,78.0,86.0,40.0,3.6792,7.950000000000001,9.348400000000002,4.47,CUKWOV
61.80499999999999,117.39859999999999,132.0304,75.4256,332.0,632.0,712.0,404.0,7.0,14.0,16.0,8.0,30.0,64.0,70.0,24.0,3.9687,7.9958,9.1492,4.4692,CUKWOV
