name,cif_file,Di,Df,Dif,rho,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV
TIFCOA,TIFCOA.cif,2.55213,1.37257,2.38326,2.69938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
