f-sbu-chi-0,f-sbu-chi-1,f-sbu-chi-2,f-sbu-chi-3,f-sbu-Z-0,f-sbu-Z-1,f-sbu-Z-2,f-sbu-Z-3,f-sbu-I-0,f-sbu-I-1,f-sbu-I-2,f-sbu-I-3,f-sbu-T-0,f-sbu-T-1,f-sbu-T-2,f-sbu-T-3,f-sbu-S-0,f-sbu-S-1,f-sbu-S-2,f-sbu-S-3,mc-chi-0,mc-chi-1,mc-chi-2,mc-chi-3,mc-Z-0,mc-Z-1,mc-Z-2,mc-Z-3,mc-I-0,mc-I-1,mc-I-2,mc-I-3,mc-T-0,mc-T-1,mc-T-2,mc-T-3,mc-S-0,mc-S-1,mc-S-2,mc-S-3,D_mc-chi-0,D_mc-chi-1,D_mc-chi-2,D_mc-chi-3,D_mc-Z-0,D_mc-Z-1,D_mc-Z-2,D_mc-Z-3,D_mc-I-0,D_mc-I-1,D_mc-I-2,D_mc-I-3,D_mc-T-0,D_mc-T-1,D_mc-T-2,D_mc-T-3,D_mc-S-0,D_mc-S-1,D_mc-S-2,D_mc-S-3,name
216.95899999999995,395.05359999999985,1107.0567999999998,1118.5664,2857.0,7344.0,12240.0,14544.0,23.0,56.0,112.0,144.0,168.0,460.0,784.0,908.0,15.827899999999998,43.106799999999986,76.69879999999999,99.69759999999997,2.7556000000000003,31.33201176470586,23.73507058823531,70.25673333333326,576.0,1050.9411764705883,1785.764705882353,2379.8823529411766,1.0,5.436274509803922,6.284313725490196,13.303921568627452,29.86764705882353,65.6470588235294,129.16176470588235,167.99019607843138,1.6129000000000038,5.029262254901949,7.394512745098048,12.52867450980395,0.0,-9.85049019607846,-3.866274509803905,-20.238823529411754,0.0,86.68137254901961,76.41666666666667,220.13235294117646,0.0,0.0,0.0,0.0,0.0,17.926470588235293,10.681372549019608,41.61764705882353,0.0,2.944019607843136,2.1586274509803927,7.030882352941191,mil-101-so3h
216.95899999999995,395.05359999999985,1107.0567999999998,1118.5664,2857.0,7344.0,12240.0,14544.0,23.0,56.0,112.0,144.0,168.0,460.0,784.0,908.0,15.827899999999996,43.106799999999986,76.69879999999999,99.69759999999998,2.7556000000000003,31.33201176470586,23.73507058823531,70.25673333333326,576.0,1050.9411764705883,1785.764705882353,2379.8823529411766,1.0,5.436274509803922,6.284313725490196,13.303921568627452,29.86764705882353,65.6470588235294,129.16176470588235,167.99019607843138,1.6129000000000038,5.029262254901949,7.394512745098048,12.52867450980395,0.0,-9.85049019607846,-3.866274509803905,-20.238823529411754,0.0,86.68137254901961,76.41666666666667,220.13235294117646,0.0,0.0,0.0,0.0,0.0,17.926470588235293,10.681372549019608,41.61764705882353,0.0,2.944019607843136,2.1586274509803927,7.030882352941191,mil-101-so3h
240.2889999999999,463.02799999999985,1279.3776,1373.6307999999997,3178.0,8128.0,13968.0,17020.0,26.0,64.0,132.0,176.0,202.0,586.0,970.0,1172.0,17.5381,48.05619999999998,88.401,118.1026,2.7556000000000003,31.33201176470586,23.73507058823531,70.25673333333326,576.0,1050.9411764705883,1785.764705882353,2379.8823529411766,1.0,5.436274509803922,6.284313725490196,13.303921568627452,29.86764705882353,65.6470588235294,129.16176470588235,167.99019607843138,1.6129000000000038,5.029262254901949,7.394512745098048,12.52867450980395,0.0,-9.85049019607846,-3.866274509803905,-20.238823529411754,0.0,86.68137254901961,76.41666666666667,220.13235294117646,0.0,0.0,0.0,0.0,0.0,17.926470588235293,10.681372549019608,41.61764705882353,0.0,2.944019607843136,2.1586274509803927,7.030882352941191,mil-101-so3h
216.95899999999995,395.0535999999998,1107.0568,1118.5663999999997,2857.0,7344.0,12240.0,14544.0,23.0,56.0,112.0,144.0,168.0,460.0,784.0,908.0,15.827899999999998,43.106799999999986,76.69879999999998,99.69759999999998,2.7556000000000003,31.33201176470586,23.73507058823531,70.25673333333326,576.0,1050.9411764705883,1785.764705882353,2379.8823529411766,1.0,5.436274509803922,6.284313725490196,13.303921568627452,29.86764705882353,65.6470588235294,129.16176470588235,167.99019607843138,1.6129000000000038,5.029262254901949,7.394512745098048,12.52867450980395,0.0,-9.85049019607846,-3.866274509803905,-20.238823529411754,0.0,86.68137254901961,76.41666666666667,220.13235294117646,0.0,0.0,0.0,0.0,0.0,17.926470588235293,10.681372549019608,41.61764705882353,0.0,2.944019607843136,2.1586274509803927,7.030882352941191,mil-101-so3h
216.95899999999995,395.0535999999998,1107.0567999999996,1118.5664,2857.0,7344.0,12240.0,14544.0,23.0,56.0,112.0,144.0,168.0,460.0,784.0,908.0,15.827899999999998,43.106799999999986,76.69879999999998,99.6976,2.7556000000000003,31.33201176470586,23.73507058823531,70.25673333333326,576.0,1050.9411764705883,1785.764705882353,2379.8823529411766,1.0,5.436274509803922,6.284313725490196,13.303921568627452,29.86764705882353,65.6470588235294,129.16176470588235,167.99019607843138,1.6129000000000038,5.029262254901949,7.394512745098048,12.52867450980395,0.0,-9.85049019607846,-3.866274509803905,-20.238823529411754,0.0,86.68137254901961,76.41666666666667,220.13235294117646,0.0,0.0,0.0,0.0,0.0,17.926470588235293,10.681372549019608,41.61764705882353,0.0,2.944019607843136,2.1586274509803927,7.030882352941191,mil-101-so3h
216.95899999999995,395.0535999999998,1107.0567999999998,1118.5664,2857.0,7344.0,12240.0,14544.0,23.0,56.0,112.0,144.0,168.0,460.0,784.0,908.0,15.827899999999996,43.106799999999986,76.69879999999998,99.69759999999997,2.7556000000000003,31.33201176470586,23.73507058823531,70.25673333333326,576.0,1050.9411764705883,1785.764705882353,2379.8823529411766,1.0,5.436274509803922,6.284313725490196,13.303921568627452,29.86764705882353,65.6470588235294,129.16176470588235,167.99019607843138,1.6129000000000038,5.029262254901949,7.394512745098048,12.52867450980395,0.0,-9.85049019607846,-3.866274509803905,-20.238823529411754,0.0,86.68137254901961,76.41666666666667,220.13235294117646,0.0,0.0,0.0,0.0,0.0,17.926470588235293,10.681372549019608,41.61764705882353,0.0,2.944019607843136,2.1586274509803927,7.030882352941191,mil-101-so3h
240.28899999999993,463.0279999999998,1279.3775999999996,1373.6308,3178.0,8128.0,13968.0,17020.0,26.0,64.0,132.0,176.0,202.0,586.0,970.0,1172.0,17.5381,48.05619999999998,88.40099999999998,118.10259999999998,2.7556000000000003,31.33201176470586,23.73507058823531,70.25673333333326,576.0,1050.9411764705883,1785.764705882353,2379.8823529411766,1.0,5.436274509803922,6.284313725490196,13.303921568627452,29.86764705882353,65.6470588235294,129.16176470588235,167.99019607843138,1.6129000000000038,5.029262254901949,7.394512745098048,12.52867450980395,0.0,-9.85049019607846,-3.866274509803905,-20.238823529411754,0.0,86.68137254901961,76.41666666666667,220.13235294117646,0.0,0.0,0.0,0.0,0.0,17.926470588235293,10.681372549019608,41.61764705882353,0.0,2.944019607843136,2.1586274509803927,7.030882352941191,mil-101-so3h
252.12259999999992,486.6951999999998,1308.3424,1519.3491999999999,3242.0,8256.0,14448.0,17804.0,27.0,66.0,136.0,188.0,208.0,608.0,1010.0,1230.0,18.071,49.12199999999998,91.37939999999999,124.4682,2.7556000000000003,31.33201176470586,23.73507058823531,70.25673333333326,576.0,1050.9411764705883,1785.764705882353,2379.8823529411766,1.0,5.436274509803922,6.284313725490196,13.303921568627452,29.86764705882353,65.6470588235294,129.16176470588235,167.99019607843138,1.6129000000000038,5.029262254901949,7.394512745098048,12.52867450980395,0.0,-9.85049019607846,-3.866274509803905,-20.238823529411754,0.0,86.68137254901961,76.41666666666667,220.13235294117646,0.0,0.0,0.0,0.0,0.0,17.926470588235293,10.681372549019608,41.61764705882353,0.0,2.944019607843136,2.1586274509803927,7.030882352941191,mil-101-so3h
228.79259999999994,418.7207999999998,1136.0216,1264.2847999999997,2921.0,7472.0,12720.0,15328.0,24.0,58.0,116.0,156.0,174.0,482.0,824.0,964.0,16.360799999999998,44.17259999999999,79.67719999999998,106.0632,2.7556000000000003,31.33201176470586,23.73507058823531,70.25673333333326,576.0,1050.9411764705883,1785.764705882353,2379.8823529411766,1.0,5.436274509803922,6.284313725490196,13.303921568627452,29.86764705882353,65.6470588235294,129.16176470588235,167.99019607843138,1.6129000000000038,5.029262254901949,7.394512745098048,12.52867450980395,0.0,-9.85049019607846,-3.866274509803905,-20.238823529411754,0.0,86.68137254901961,76.41666666666667,220.13235294117646,0.0,0.0,0.0,0.0,0.0,17.926470588235293,10.681372549019608,41.61764705882353,0.0,2.944019607843136,2.1586274509803927,7.030882352941191,mil-101-so3h
240.28899999999993,463.0279999999998,1279.3775999999998,1373.6308,3178.0,8128.0,13968.0,17020.0,26.0,64.0,132.0,176.0,202.0,586.0,970.0,1172.0,17.5381,48.05619999999998,88.401,118.10259999999998,2.7556000000000003,31.33201176470586,23.73507058823531,70.25673333333326,576.0,1050.9411764705883,1785.764705882353,2379.8823529411766,1.0,5.436274509803922,6.284313725490196,13.303921568627452,29.86764705882353,65.6470588235294,129.16176470588235,167.99019607843138,1.6129000000000038,5.029262254901949,7.394512745098048,12.52867450980395,0.0,-9.85049019607846,-3.866274509803905,-20.238823529411754,0.0,86.68137254901961,76.41666666666667,220.13235294117646,0.0,0.0,0.0,0.0,0.0,17.926470588235293,10.681372549019608,41.61764705882353,0.0,2.944019607843136,2.1586274509803927,7.030882352941191,mil-101-so3h
