name,cif_file,Di,Df,Dif,rho,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV,lc-chi-0,lc-chi-1,lc-chi-2,lc-chi-3,lc-Z-0,lc-Z-1,lc-Z-2,lc-Z-3,lc-I-0,lc-I-1,lc-I-2,lc-I-3,lc-T-0,lc-T-1,lc-T-2,lc-T-3,lc-S-0,lc-S-1,lc-S-2,lc-S-3,lc-alpha-0,lc-alpha-1,lc-alpha-2,lc-alpha-3,D_lc-chi-0,D_lc-chi-1,D_lc-chi-2,D_lc-chi-3,D_lc-Z-0,D_lc-Z-1,D_lc-Z-2,D_lc-Z-3,D_lc-I-0,D_lc-I-1,D_lc-I-2,D_lc-I-3,D_lc-T-0,D_lc-T-1,D_lc-T-2,D_lc-T-3,D_lc-S-0,D_lc-S-1,D_lc-S-2,D_lc-S-3,D_lc-alpha-0,D_lc-alpha-1,D_lc-alpha-2,D_lc-alpha-3,func-chi-0,func-chi-1,func-chi-2,func-chi-3,func-Z-0,func-Z-1,func-Z-2,func-Z-3,func-I-0,func-I-1,func-I-2,func-I-3,func-T-0,func-T-1,func-T-2,func-T-3,func-S-0,func-S-1,func-S-2,func-S-3,func-alpha-0,func-alpha-1,func-alpha-2,func-alpha-3,D_func-chi-0,D_func-chi-1,D_func-chi-2,D_func-chi-3,D_func-Z-0,D_func-Z-1,D_func-Z-2,D_func-Z-3,D_func-I-0,D_func-I-1,D_func-I-2,D_func-I-3,D_func-T-0,D_func-T-1,D_func-T-2,D_func-T-3,D_func-S-0,D_func-S-1,D_func-S-2,D_func-S-3,D_func-alpha-0,D_func-alpha-1,D_func-alpha-2,D_func-alpha-3,f-sbu-chi-0,f-sbu-chi-1,f-sbu-chi-2,f-sbu-chi-3,f-sbu-Z-0,f-sbu-Z-1,f-sbu-Z-2,f-sbu-Z-3,f-sbu-I-0,f-sbu-I-1,f-sbu-I-2,f-sbu-I-3,f-sbu-T-0,f-sbu-T-1,f-sbu-T-2,f-sbu-T-3,f-sbu-S-0,f-sbu-S-1,f-sbu-S-2,f-sbu-S-3,mc-chi-0,mc-chi-1,mc-chi-2,mc-chi-3,mc-Z-0,mc-Z-1,mc-Z-2,mc-Z-3,mc-I-0,mc-I-1,mc-I-2,mc-I-3,mc-T-0,mc-T-1,mc-T-2,mc-T-3,mc-S-0,mc-S-1,mc-S-2,mc-S-3,D_mc-chi-0,D_mc-chi-1,D_mc-chi-2,D_mc-chi-3,D_mc-Z-0,D_mc-Z-1,D_mc-Z-2,D_mc-Z-3,D_mc-I-0,D_mc-I-1,D_mc-I-2,D_mc-I-3,D_mc-T-0,D_mc-T-1,D_mc-T-2,D_mc-T-3,D_mc-S-0,D_mc-S-1,D_mc-S-2,D_mc-S-3,f-link-chi-0,f-link-chi-1,f-link-chi-2,f-link-chi-3,f-link-Z-0,f-link-Z-1,f-link-Z-2,f-link-Z-3,f-link-I-0,f-link-I-1,f-link-I-2,f-link-I-3,f-link-T-0,f-link-T-1,f-link-T-2,f-link-T-3,f-link-S-0,f-link-S-1,f-link-S-2,f-link-S-3
KINKUP,KINKUP.cif,3.75089,1.31752,3.75089,1.38514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.982171428571428,13.580571428571428,27.90177142857143,19.292685714285714,53.285714285714285,73.71428571428571,106.42857142857143,68.42857142857143,1.0,1.7142857142857142,3.5,2.4285714285714284,3.142857142857143,9.5,13.071428571428571,7.5,0.5540428571428571,0.9856,1.5449499999999998,1.029942857142857,47.14,136.56857142857143,175.6042830714286,118.77650567857143,0.0,0.9542857142857147,1.9564285714285712,1.78,0.0,2.0,10.5,8.821428571428571,0.0,0.0,0.0,0.0,0.0,-2.0714285714285716,-1.0,-0.7857142857142857,0.0,-0.04,0.54,0.4128571428571428,0.0,-7.285714285714286,-0.7392364285714288,-2.0655225,9.982171428571428,16.881142857142855,30.57645714285714,35.99451428571428,53.285714285714285,91.21428571428571,144.5,128.78571428571428,1.0,2.0714285714285716,3.7857142857142856,4.785714285714286,4.928571428571429,14.071428571428571,21.785714285714285,21.357142857142858,0.5540428571428571,1.1864928571428572,1.9494642857142856,2.0855214285714285,47.14,156.1257142857143,247.70329571428576,270.1058177142857,0.0,0.9542857142857147,1.9042857142857148,3.335714285714286,0.0,2.0,7.0,16.428571428571427,0.0,0.0,0.0,0.0,0.0,-0.9285714285714286,-0.14285714285714285,0.5714285714285714,0.0,-0.04,0.21714285714285705,0.7785714285714285,0.0,-7.285714285714286,-8.005078571428573,-4.5657435714285715,364.31729999999993,667.5779999999997,1431.9883999999995,2312.514199999999,4638.0,10632.0,16520.0,14576.0,47.0,96.0,180.0,284.0,276.0,760.0,1108.0,1040.0,30.451900000000016,69.41600000000001,125.5284,165.90400000000005,2.7225,31.856,39.26999999999999,74.327,900.0,1340.0,1680.0,2240.0,1.0,6.0,9.333333333333334,17.333333333333332,36.0,92.0,172.0,216.0,1.7161000000000002,5.8251333333333335,9.414533333333337,13.449333333333335,0.0,-9.406666666666666,-8.4,-16.44666666666667,0.0,135.33333333333334,224.0,445.3333333333333,0.0,0.0,0.0,0.0,0.0,20.666666666666668,27.33333333333333,68.0,0.0,3.4133333333333336,5.04,12.439999999999998,200.09557142857145,434.1708571428573,681.3058285714286,785.5428285714288,816.2857142857143,1839.142857142857,2564.5714285714284,2361.714285714286,30.571428571428573,64.85714285714286,101.71428571428571,122.0,166.57142857142858,413.14285714285717,575.4285714285714,555.1428571428571,12.95894285714286,31.370371428571442,45.83177142857145,47.70900000000001
