f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,name
190.803,330.976,639.9764000000001,984.3199999999998,2262.0,5048.0,7052.0,6736.0,24.0,48.0,80.0,120.0,128.0,328.0,432.0,424.0,16.4264,36.5016,58.62800000000003,71.68880000000003,2.4025000000000003,25.42,27.6675,57.303500000000014,625.0,950.0,1050.0,1750.0,1.0,5.0,7.0,14.0,25.0,60.0,105.0,160.0,1.9320999999999997,5.129099999999999,7.492099999999999,12.593399999999999,0.0,-8.65,-6.999999999999999,-15.270000000000001,0.0,87.0,133.0,280.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,38.0,0.0,3.26,4.34,10.399999999999999,RIXBIK_clean_primitive
190.803,330.97599999999994,639.9764,984.3199999999998,2262.0,5048.0,7052.0,6736.0,24.0,48.0,80.0,120.0,128.0,328.0,432.0,424.0,16.426399999999997,36.5016,58.628000000000014,71.68880000000001,2.4025000000000003,25.42,27.6675,57.303500000000014,625.0,950.0,1050.0,1750.0,1.0,5.0,7.0,14.0,25.0,60.0,105.0,160.0,1.9320999999999997,5.129099999999999,7.492099999999999,12.593399999999999,0.0,-8.65,-6.999999999999999,-15.270000000000001,0.0,87.0,133.0,280.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,38.0,0.0,3.26,4.34,10.399999999999999,RIXBIK_clean_primitive
