name,cif_file,Di,Df,Dif,rho,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV
OTATOT_clean,OTATOT_clean.cif,5.58723,4.86765,5.58723,1.11303,1428.65,1283.57,0.3529,0.3170624331779018,0.3529,0.0,0.317062,0.0,1241.14,0.0
