lc-chi-0,lc-chi-1,lc-chi-2,lc-chi-3,lc-Z-0,lc-Z-1,lc-Z-2,lc-Z-3,lc-I-0,lc-I-1,lc-I-2,lc-I-3,lc-T-0,lc-T-1,lc-T-2,lc-T-3,lc-S-0,lc-S-1,lc-S-2,lc-S-3,lc-alpha-0,lc-alpha-1,lc-alpha-2,lc-alpha-3,D_lc-chi-0,D_lc-chi-1,D_lc-chi-2,D_lc-chi-3,D_lc-Z-0,D_lc-Z-1,D_lc-Z-2,D_lc-Z-3,D_lc-I-0,D_lc-I-1,D_lc-I-2,D_lc-I-3,D_lc-T-0,D_lc-T-1,D_lc-T-2,D_lc-T-3,D_lc-S-0,D_lc-S-1,D_lc-S-2,D_lc-S-3,D_lc-alpha-0,D_lc-alpha-1,D_lc-alpha-2,D_lc-alpha-3,func-chi-0,func-chi-1,func-chi-2,func-chi-3,func-Z-0,func-Z-1,func-Z-2,func-Z-3,func-I-0,func-I-1,func-I-2,func-I-3,func-T-0,func-T-1,func-T-2,func-T-3,func-S-0,func-S-1,func-S-2,func-S-3,func-alpha-0,func-alpha-1,func-alpha-2,func-alpha-3,D_func-chi-0,D_func-chi-1,D_func-chi-2,D_func-chi-3,D_func-Z-0,D_func-Z-1,D_func-Z-2,D_func-Z-3,D_func-I-0,D_func-I-1,D_func-I-2,D_func-I-3,D_func-T-0,D_func-T-1,D_func-T-2,D_func-T-3,D_func-S-0,D_func-S-1,D_func-S-2,D_func-S-3,D_func-alpha-0,D_func-alpha-1,D_func-alpha-2,D_func-alpha-3,name
11.833599999999999,8.771999999999998,21.557333333333332,32.7488,64.0,48.0,117.33333333333333,112.0,1.0,1.0,2.1666666666666665,3.8333333333333335,1.0,3.1666666666666665,6.0,7.5,0.5328999999999998,0.5621,1.1935499999999999,1.5561166666666668,28.09,59.88999999999999,103.26166666666667,141.6736993333333,0.0,0.8900000000000002,1.1866666666666672,3.6666666666666674,0.0,2.0,2.6666666666666665,16.666666666666668,0.0,0.0,0.0,0.0,0.0,-2.1666666666666665,-3.8333333333333335,-3.6666666666666665,0.0,-0.040000000000000036,-0.05333333333333338,0.6666666666666665,0.0,-6.000000000000001,-8.000000000000002,-6.414220000000001,11.833599999999999,8.771999999999998,20.605599999999995,29.377599999999994,64.0,48.0,112.0,160.0,1.0,1.0,2.0,3.0,1.0,3.0,5.0,9.0,0.5328999999999999,0.5621,1.095,1.6571,28.09,59.89,87.98,147.87,0.0,0.8900000000000001,0.8900000000000001,1.7800000000000002,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.0,-6.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.08000000000000007,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,UTSA-16
11.833599999999999,8.771999999999998,21.557333333333332,32.748799999999996,64.0,48.0,117.33333333333333,112.0,1.0,1.0,2.1666666666666665,3.8333333333333335,1.0,3.1666666666666665,6.0,7.5,0.5328999999999998,0.5621,1.1935499999999999,1.5561166666666664,28.09,59.88999999999999,103.26166666666667,141.67369933333333,0.0,0.8900000000000002,1.1866666666666672,3.6666666666666665,0.0,2.0,2.6666666666666665,16.666666666666668,0.0,0.0,0.0,0.0,0.0,-2.1666666666666665,-3.8333333333333335,-3.6666666666666665,0.0,-0.040000000000000036,-0.05333333333333338,0.6666666666666665,0.0,-6.000000000000001,-8.000000000000002,-6.414220000000001,11.833599999999999,8.771999999999998,20.605599999999995,29.377599999999994,64.0,48.0,112.0,160.0,1.0,1.0,2.0,3.0,1.0,3.0,5.0,9.0,0.5328999999999999,0.5621,1.095,1.6571,28.09,59.89,87.98,147.87,0.0,0.8900000000000001,0.8900000000000001,1.7800000000000002,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.0,-6.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.08000000000000007,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,UTSA-16
11.833599999999999,8.771999999999998,21.55733333333333,32.748799999999996,64.0,48.0,117.33333333333333,112.0,1.0,1.0,2.1666666666666665,3.8333333333333335,1.0,3.1666666666666665,6.0,7.5,0.5328999999999998,0.5621,1.1935499999999999,1.5561166666666668,28.09,59.88999999999999,103.26166666666667,141.6736993333333,0.0,0.8900000000000002,1.1866666666666668,3.6666666666666665,0.0,2.0,2.6666666666666665,16.666666666666668,0.0,0.0,0.0,0.0,0.0,-2.1666666666666665,-3.8333333333333335,-3.6666666666666665,0.0,-0.040000000000000036,-0.05333333333333338,0.6666666666666665,0.0,-6.000000000000001,-8.000000000000002,-6.414220000000001,11.833599999999999,8.771999999999998,20.605599999999995,29.377599999999994,64.0,48.0,112.0,160.0,1.0,1.0,2.0,3.0,1.0,3.0,5.0,9.0,0.5328999999999999,0.5621,1.095,1.6571,28.09,59.89,87.98,147.87,0.0,0.8900000000000001,0.8900000000000001,1.7800000000000002,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.0,-6.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.08000000000000007,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,UTSA-16
11.833599999999999,8.771999999999998,21.55733333333333,32.748799999999996,64.0,48.0,117.33333333333333,112.0,1.0,1.0,2.1666666666666665,3.8333333333333335,1.0,3.1666666666666665,6.0,7.5,0.5328999999999998,0.5621,1.1935499999999999,1.5561166666666668,28.09,59.88999999999999,103.26166666666667,141.6736993333333,0.0,0.8900000000000002,1.1866666666666668,3.6666666666666665,0.0,2.0,2.6666666666666665,16.666666666666668,0.0,0.0,0.0,0.0,0.0,-2.1666666666666665,-3.8333333333333335,-3.6666666666666665,0.0,-0.040000000000000036,-0.05333333333333338,0.6666666666666665,0.0,-6.000000000000001,-8.000000000000002,-6.414220000000001,11.833599999999999,8.771999999999998,20.605599999999995,29.377599999999994,64.0,48.0,112.0,160.0,1.0,1.0,2.0,3.0,1.0,3.0,5.0,9.0,0.5328999999999999,0.5621,1.095,1.6571,28.09,59.89,87.98,147.87,0.0,0.8900000000000001,0.8900000000000001,1.7800000000000002,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.0,-6.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.08000000000000007,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,UTSA-16
11.833599999999999,8.771999999999998,21.55733333333333,32.74880000000001,64.0,48.0,117.33333333333333,112.0,1.0,1.0,2.1666666666666665,3.8333333333333335,1.0,3.1666666666666665,6.0,7.5,0.5328999999999998,0.5621,1.1935499999999999,1.5561166666666668,28.09,59.88999999999999,103.26166666666667,141.6736993333333,0.0,0.8900000000000002,1.1866666666666668,3.6666666666666665,0.0,2.0,2.6666666666666665,16.666666666666668,0.0,0.0,0.0,0.0,0.0,-2.1666666666666665,-3.8333333333333335,-3.6666666666666665,0.0,-0.040000000000000036,-0.05333333333333338,0.6666666666666665,0.0,-6.000000000000001,-8.000000000000002,-6.414220000000001,11.833599999999999,8.771999999999998,20.605599999999995,29.377599999999994,64.0,48.0,112.0,160.0,1.0,1.0,2.0,3.0,1.0,3.0,5.0,9.0,0.5328999999999999,0.5621,1.095,1.6571,28.09,59.89,87.98,147.87,0.0,0.8900000000000001,0.8900000000000001,1.7800000000000002,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.0,-6.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.08000000000000007,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,UTSA-16
11.833599999999999,8.771999999999998,21.55733333333333,32.74880000000001,64.0,48.0,117.33333333333333,112.0,1.0,1.0,2.1666666666666665,3.8333333333333335,1.0,3.1666666666666665,6.0,7.5,0.5328999999999998,0.5621,1.1935499999999999,1.5561166666666668,28.09,59.88999999999999,103.26166666666667,141.6736993333333,0.0,0.8900000000000002,1.1866666666666668,3.6666666666666665,0.0,2.0,2.6666666666666665,16.666666666666668,0.0,0.0,0.0,0.0,0.0,-2.1666666666666665,-3.8333333333333335,-3.6666666666666665,0.0,-0.040000000000000036,-0.05333333333333338,0.6666666666666665,0.0,-6.000000000000001,-8.000000000000002,-6.414220000000001,11.833599999999999,8.771999999999998,20.605599999999995,29.377599999999994,64.0,48.0,112.0,160.0,1.0,1.0,2.0,3.0,1.0,3.0,5.0,9.0,0.5328999999999999,0.5621,1.095,1.6571,28.09,59.89,87.98,147.87,0.0,0.8900000000000001,0.8900000000000001,1.7800000000000002,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.0,-6.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.08000000000000007,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,UTSA-16
11.833599999999999,8.771999999999998,21.557333333333332,32.74880000000001,64.0,48.0,117.33333333333333,112.0,1.0,1.0,2.1666666666666665,3.8333333333333335,1.0,3.1666666666666665,6.0,7.5,0.5328999999999998,0.5621,1.1935499999999999,1.5561166666666664,28.09,59.88999999999999,103.26166666666667,141.6736993333333,0.0,0.8900000000000002,1.1866666666666672,3.6666666666666665,0.0,2.0,2.6666666666666665,16.666666666666668,0.0,0.0,0.0,0.0,0.0,-2.1666666666666665,-3.8333333333333335,-3.6666666666666665,0.0,-0.040000000000000036,-0.05333333333333338,0.6666666666666665,0.0,-6.000000000000001,-8.000000000000002,-6.414220000000001,11.833599999999999,8.771999999999998,20.605599999999995,29.377599999999994,64.0,48.0,112.0,160.0,1.0,1.0,2.0,3.0,1.0,3.0,5.0,9.0,0.5328999999999999,0.5621,1.095,1.6571,28.09,59.89,87.98,147.87,0.0,0.8900000000000001,0.8900000000000001,1.7800000000000002,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.0,-6.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.08000000000000007,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,UTSA-16
11.833599999999999,8.771999999999998,21.557333333333332,32.74880000000001,64.0,48.0,117.33333333333333,112.0,1.0,1.0,2.1666666666666665,3.8333333333333335,1.0,3.1666666666666665,6.0,7.5,0.5328999999999998,0.5621,1.1935499999999999,1.5561166666666668,28.09,59.88999999999999,103.26166666666667,141.6736993333333,0.0,0.8900000000000002,1.1866666666666672,3.6666666666666665,0.0,2.0,2.6666666666666665,16.666666666666668,0.0,0.0,0.0,0.0,0.0,-2.1666666666666665,-3.8333333333333335,-3.6666666666666665,0.0,-0.040000000000000036,-0.05333333333333338,0.6666666666666665,0.0,-6.000000000000001,-8.000000000000002,-6.414220000000001,11.833599999999999,8.771999999999998,20.605599999999995,29.377599999999994,64.0,48.0,112.0,160.0,1.0,1.0,2.0,3.0,1.0,3.0,5.0,9.0,0.5328999999999999,0.5621,1.095,1.6571,28.09,59.89,87.98,147.87,0.0,0.8900000000000001,0.8900000000000001,1.7800000000000002,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.0,-6.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.08000000000000007,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,UTSA-16
11.833599999999999,8.771999999999998,21.55733333333333,32.74880000000001,64.0,48.0,117.33333333333333,112.0,1.0,1.0,2.1666666666666665,3.8333333333333335,1.0,3.1666666666666665,6.0,7.5,0.5328999999999998,0.5621,1.1935499999999999,1.5561166666666668,28.09,59.88999999999999,103.26166666666667,141.6736993333333,0.0,0.8900000000000002,1.1866666666666668,3.6666666666666665,0.0,2.0,2.6666666666666665,16.666666666666668,0.0,0.0,0.0,0.0,0.0,-2.1666666666666665,-3.8333333333333335,-3.6666666666666665,0.0,-0.040000000000000036,-0.05333333333333338,0.6666666666666665,0.0,-6.000000000000001,-8.000000000000002,-6.414220000000001,11.833599999999999,8.771999999999998,20.605599999999995,29.377599999999994,64.0,48.0,112.0,160.0,1.0,1.0,2.0,3.0,1.0,3.0,5.0,9.0,0.5328999999999999,0.5621,1.095,1.6571,28.09,59.89,87.98,147.87,0.0,0.8900000000000001,0.8900000000000001,1.7800000000000002,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.0,-6.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.08000000000000007,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,UTSA-16
11.833599999999999,8.771999999999998,21.55733333333333,32.74880000000001,64.0,48.0,117.33333333333333,112.0,1.0,1.0,2.1666666666666665,3.8333333333333335,1.0,3.1666666666666665,6.0,7.5,0.5328999999999998,0.5621,1.1935499999999999,1.5561166666666668,28.09,59.88999999999999,103.26166666666667,141.6736993333333,0.0,0.8900000000000002,1.1866666666666668,3.6666666666666665,0.0,2.0,2.6666666666666665,16.666666666666668,0.0,0.0,0.0,0.0,0.0,-2.1666666666666665,-3.8333333333333335,-3.6666666666666665,0.0,-0.040000000000000036,-0.05333333333333338,0.6666666666666665,0.0,-6.000000000000001,-8.000000000000002,-6.414220000000001,11.833599999999999,8.771999999999998,20.605599999999995,29.377599999999994,64.0,48.0,112.0,160.0,1.0,1.0,2.0,3.0,1.0,3.0,5.0,9.0,0.5328999999999999,0.5621,1.095,1.6571,28.09,59.89,87.98,147.87,0.0,0.8900000000000001,0.8900000000000001,1.7800000000000002,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.0,-6.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.08000000000000007,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,UTSA-16
