lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,name
10.5376,12.137999999999998,24.7428,21.023199999999996,56.5,66.0,105.0,212.5,1.0,1.5,3.0,2.5,2.5,7.5,10.0,10.0,0.5477,0.85855,1.4024999999999999,1.5671000000000002,41.425000000000004,113.565,160.96261400000003,221.20999999999998,0.0,0.9350000000000003,1.7750000000000001,1.4200000000000004,0.0,2.0,8.0,-11.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0,-2.5,0.0,-0.040000000000000036,0.33999999999999997,-0.255,0.0,-6.9,-4.007110000000001,-16.7,10.2976,8.159999999999998,17.850799999999996,23.557199999999998,644.5,129.0,266.0,310.5,1.0,1.0,2.0,3.0,1.0,3.0,5.0,6.5,0.9162499999999999,0.71995,1.4253,1.8502999999999998,234.545,148.595,281.29,350.88931,0.0,0.6500000000000001,0.8550000000000002,1.815,0.0,15.5,30.0,64.5,0.0,0.0,0.0,0.0,0.0,-2.0,-3.0,-3.5,0.0,0.16499999999999992,0.34999999999999987,1.1099999999999999,0.0,1.8499999999999992,6.699999999999999,22.142889999999998,HAZNED_clean_primitive
10.5376,12.137999999999998,24.742799999999995,21.023199999999996,56.5,66.0,105.0,212.5,1.0,1.5,3.0,2.5,2.5,7.5,10.0,10.0,0.5477,0.85855,1.4024999999999999,1.5671000000000002,41.425000000000004,113.565,160.962614,221.20999999999998,0.0,0.9350000000000003,1.7750000000000001,1.4200000000000004,0.0,2.0,8.0,-11.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0,-2.5,0.0,-0.040000000000000036,0.33999999999999997,-0.255,0.0,-6.9,-4.007110000000001,-16.7,10.2976,8.159999999999998,17.850799999999996,23.557199999999998,644.5,129.0,266.0,310.5,1.0,1.0,2.0,3.0,1.0,3.0,5.0,6.5,0.9162499999999999,0.71995,1.4253,1.8502999999999998,234.545,148.595,281.29,350.88930999999997,0.0,0.6500000000000001,0.8550000000000002,1.815,0.0,15.5,30.0,64.5,0.0,0.0,0.0,0.0,0.0,-2.0,-3.0,-3.5,0.0,0.16499999999999992,0.34999999999999987,1.1099999999999999,0.0,1.8499999999999992,6.699999999999999,22.142889999999998,HAZNED_clean_primitive
10.9696,11.015999999999998,23.36373333333333,19.863466666666664,59.0,60.0,107.33333333333333,173.66666666666666,1.0,1.3333333333333333,2.6666666666666665,2.3333333333333335,2.0,6.0,8.0,8.666666666666666,0.5427666666666666,0.7597333333333335,1.3,1.4194666666666667,36.98,95.67333333333333,136.635076,187.4,0.0,0.9200000000000003,1.4800000000000002,1.5400000000000003,0.0,2.0,6.0,-6.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.3333333333333333,-3.0,0.0,-0.040000000000000036,0.2133333333333333,-0.19666666666666668,0.0,-6.600000000000001,-4.671406666666667,-15.133333333333335,8.7616,7.547999999999999,15.095999999999998,29.5704,1225.0,210.0,420.0,525.0,1.0,1.0,2.0,4.0,1.0,3.0,6.0,7.0,1.2995999999999999,0.8777999999999999,1.7555999999999998,2.5763999999999996,441.0,237.3,474.6,581.9986200000001,0.0,0.41000000000000014,0.8200000000000003,1.8499999999999996,0.0,29.0,58.0,125.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.0,-3.0,0.0,0.3699999999999999,0.7399999999999998,2.3,0.0,9.7,19.4,56.28578,HAZNED_clean_primitive
10.9696,11.015999999999998,23.36373333333333,19.863466666666664,59.0,60.0,107.33333333333333,173.66666666666666,1.0,1.3333333333333333,2.6666666666666665,2.3333333333333335,2.0,6.0,8.0,8.666666666666666,0.5427666666666666,0.7597333333333335,1.3,1.4194666666666667,36.98,95.67333333333333,136.635076,187.4,0.0,0.9200000000000003,1.4800000000000002,1.5400000000000003,0.0,2.0,6.0,-6.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.3333333333333333,-3.0,0.0,-0.040000000000000036,0.2133333333333333,-0.19666666666666668,0.0,-6.600000000000001,-4.671406666666667,-15.133333333333335,8.7616,7.547999999999999,15.095999999999998,29.5704,1225.0,210.0,420.0,525.0,1.0,1.0,2.0,4.0,1.0,3.0,6.0,7.0,1.2995999999999999,0.8777999999999999,1.7555999999999998,2.5763999999999996,441.0,237.3,474.6,581.9986200000001,0.0,0.41000000000000014,0.8200000000000003,1.8499999999999996,0.0,29.0,58.0,125.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.0,-3.0,0.0,0.3699999999999999,0.7399999999999998,2.3,0.0,9.7,19.4,56.28578,HAZNED_clean_primitive
10.9696,11.015999999999998,23.36373333333333,19.863466666666664,59.0,60.0,107.33333333333333,173.66666666666666,1.0,1.3333333333333333,2.6666666666666665,2.3333333333333335,2.0,6.0,8.0,8.666666666666666,0.5427666666666666,0.7597333333333335,1.3,1.4194666666666667,36.98,95.67333333333333,136.635076,187.4,0.0,0.9200000000000003,1.4800000000000002,1.5400000000000003,0.0,2.0,6.0,-6.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.3333333333333333,-3.0,0.0,-0.040000000000000036,0.2133333333333333,-0.19666666666666668,0.0,-6.600000000000001,-4.671406666666667,-15.133333333333335,8.7616,7.547999999999999,15.095999999999998,29.5704,1225.0,210.0,420.0,525.0,1.0,1.0,2.0,4.0,1.0,3.0,6.0,7.0,1.2995999999999999,0.8777999999999999,1.7555999999999998,2.5763999999999996,441.0,237.3,474.6,581.9986200000001,0.0,0.41000000000000014,0.8200000000000003,1.8499999999999996,0.0,29.0,58.0,125.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.0,-3.0,0.0,0.3699999999999999,0.7399999999999998,2.3,0.0,9.7,19.4,56.285779999999995,HAZNED_clean_primitive
10.9696,11.015999999999998,23.36373333333333,19.863466666666664,59.0,60.0,107.33333333333333,173.66666666666666,1.0,1.3333333333333333,2.6666666666666665,2.3333333333333335,2.0,6.0,8.0,8.666666666666666,0.5427666666666666,0.7597333333333335,1.3,1.4194666666666667,36.98,95.67333333333333,136.635076,187.4,0.0,0.9200000000000003,1.4800000000000002,1.5400000000000003,0.0,2.0,6.0,-6.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.3333333333333333,-3.0,0.0,-0.040000000000000036,0.2133333333333333,-0.19666666666666668,0.0,-6.600000000000001,-4.671406666666667,-15.133333333333335,8.7616,7.547999999999999,15.095999999999998,29.5704,1225.0,210.0,420.0,525.0,1.0,1.0,2.0,4.0,1.0,3.0,6.0,7.0,1.2995999999999999,0.8777999999999999,1.7555999999999998,2.5763999999999996,441.0,237.3,474.6,581.9986200000001,0.0,0.41000000000000014,0.8200000000000003,1.8499999999999996,0.0,29.0,58.0,125.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.0,-3.0,0.0,0.3699999999999999,0.7399999999999998,2.3,0.0,9.7,19.4,56.285779999999995,HAZNED_clean_primitive
10.5376,12.137999999999998,24.7428,21.0232,56.5,66.0,105.0,212.5,1.0,1.5,3.0,2.5,2.5,7.5,10.0,10.0,0.5477,0.85855,1.4024999999999999,1.5671,41.425000000000004,113.565,160.96261400000003,221.20999999999998,0.0,0.9350000000000003,1.7750000000000001,1.4200000000000004,0.0,2.0,8.0,-11.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0,-2.5,0.0,-0.040000000000000036,0.33999999999999997,-0.255,0.0,-6.9,-4.007110000000001,-16.7,10.2976,8.159999999999998,17.850799999999996,23.557199999999998,644.5,129.0,266.0,310.5,1.0,1.0,2.0,3.0,1.0,3.0,5.0,6.5,0.9162499999999999,0.71995,1.4253,1.8502999999999998,234.545,148.595,281.29,350.88930999999997,0.0,0.6500000000000001,0.8550000000000002,1.815,0.0,15.5,30.0,64.5,0.0,0.0,0.0,0.0,0.0,-2.0,-3.0,-3.5,0.0,0.16499999999999992,0.34999999999999987,1.1099999999999997,0.0,1.8499999999999992,6.699999999999999,22.14289,HAZNED_clean_primitive
10.5376,12.137999999999998,24.742799999999995,21.0232,56.5,66.0,105.0,212.5,1.0,1.5,3.0,2.5,2.5,7.5,10.0,10.0,0.5477,0.85855,1.4024999999999999,1.5671,41.425000000000004,113.565,160.962614,221.20999999999998,0.0,0.9350000000000003,1.7750000000000001,1.4200000000000004,0.0,2.0,8.0,-11.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0,-2.5,0.0,-0.040000000000000036,0.33999999999999997,-0.255,0.0,-6.9,-4.007110000000001,-16.7,10.2976,8.159999999999998,17.850799999999996,23.557199999999998,644.5,129.0,266.0,310.5,1.0,1.0,2.0,3.0,1.0,3.0,5.0,6.5,0.9162499999999999,0.71995,1.4253,1.8502999999999998,234.545,148.595,281.29,350.88930999999997,0.0,0.6500000000000001,0.8550000000000002,1.815,0.0,15.5,30.0,64.5,0.0,0.0,0.0,0.0,0.0,-2.0,-3.0,-3.5,0.0,0.16499999999999992,0.34999999999999987,1.1099999999999997,0.0,1.8499999999999992,6.699999999999999,22.14289,HAZNED_clean_primitive
10.5376,12.137999999999998,24.7428,21.023199999999996,56.5,66.0,105.0,212.5,1.0,1.5,3.0,2.5,2.5,7.5,10.0,10.0,0.5477,0.85855,1.4024999999999999,1.5671000000000002,41.425000000000004,113.565,160.96261400000003,221.20999999999998,0.0,0.9350000000000003,1.7750000000000001,1.4200000000000004,0.0,2.0,8.0,-11.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0,-2.5,0.0,-0.040000000000000036,0.33999999999999997,-0.255,0.0,-6.9,-4.007110000000001,-16.7,10.2976,8.159999999999998,17.850799999999996,23.557199999999998,644.5,129.0,266.0,310.5,1.0,1.0,2.0,3.0,1.0,3.0,5.0,6.5,0.9162499999999999,0.71995,1.4253,1.8502999999999998,234.545,148.595,281.29,350.88931,0.0,0.6500000000000001,0.8550000000000002,1.815,0.0,15.5,30.0,64.5,0.0,0.0,0.0,0.0,0.0,-2.0,-3.0,-3.5,0.0,0.16499999999999992,0.34999999999999987,1.1099999999999999,0.0,1.8499999999999992,6.699999999999999,22.142889999999998,HAZNED_clean_primitive
10.5376,12.137999999999998,24.742799999999995,21.023199999999996,56.5,66.0,105.0,212.5,1.0,1.5,3.0,2.5,2.5,7.5,10.0,10.0,0.5477,0.85855,1.4024999999999999,1.5671000000000002,41.425000000000004,113.565,160.962614,221.20999999999998,0.0,0.9350000000000003,1.7750000000000001,1.4200000000000004,0.0,2.0,8.0,-11.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0,-2.5,0.0,-0.040000000000000036,0.33999999999999997,-0.255,0.0,-6.9,-4.007110000000001,-16.7,10.2976,8.159999999999998,17.850799999999996,23.557199999999998,644.5,129.0,266.0,310.5,1.0,1.0,2.0,3.0,1.0,3.0,5.0,6.5,0.9162499999999999,0.71995,1.4253,1.8502999999999998,234.545,148.595,281.29,350.88930999999997,0.0,0.6500000000000001,0.8550000000000002,1.815,0.0,15.5,30.0,64.5,0.0,0.0,0.0,0.0,0.0,-2.0,-3.0,-3.5,0.0,0.16499999999999992,0.34999999999999987,1.1099999999999999,0.0,1.8499999999999992,6.699999999999999,22.142889999999998,HAZNED_clean_primitive
10.9696,11.015999999999998,23.36373333333333,19.863466666666664,59.0,60.0,107.33333333333333,173.66666666666666,1.0,1.3333333333333333,2.6666666666666665,2.3333333333333335,2.0,6.0,8.0,8.666666666666666,0.5427666666666666,0.7597333333333335,1.3,1.4194666666666667,36.98,95.67333333333333,136.635076,187.4,0.0,0.9200000000000003,1.4800000000000002,1.5400000000000003,0.0,2.0,6.0,-6.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.3333333333333333,-3.0,0.0,-0.040000000000000036,0.2133333333333333,-0.19666666666666668,0.0,-6.600000000000001,-4.671406666666667,-15.133333333333335,8.7616,7.547999999999999,15.095999999999998,29.5704,1225.0,210.0,420.0,525.0,1.0,1.0,2.0,4.0,1.0,3.0,6.0,7.0,1.2995999999999999,0.8777999999999999,1.7555999999999998,2.5763999999999996,441.0,237.3,474.6,581.9986200000001,0.0,0.41000000000000014,0.8200000000000003,1.8499999999999996,0.0,29.0,58.0,125.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.0,-3.0,0.0,0.3699999999999999,0.7399999999999998,2.3,0.0,9.7,19.4,56.28578,HAZNED_clean_primitive
