name,cif_file,Di,Df,Dif,rho,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV
PENXUC_clean,PENXUC_clean.cif,4.24596,3.35012,4.24596,1.90703,0.0,0.0,0.132,0.06921757916760618,0.0,0.132,0.0,0.0692175,0.0,156.271
