name,cif_file,Di,Df,Dif,rho,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV
RUBDUP_clean,RUBDUP_clean.cif,21.10977,19.25207,21.01382,0.298857,1261.75,4221.94,0.8046,2.6922575010791117,0.8046,0.0,2.69226,0.0,29606.4,0.0
