name,cif_file,Di,Df,Dif,rho,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV
QOSJEP_clean,QOSJEP_clean.cif,5.95987,5.08733,5.95987,1.45523,1166.83,801.815,0.3605,0.2477271634037231,0.3605,0.0,0.247727,0.0,1020.27,0.0
