name,cif_file,Di,Df,Dif,rho,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV
XALXUF01_clean,XALXUF01_clean.cif,16.54813,6.65347,16.54813,0.78335,1250.01,1595.73,0.6047,0.7719410225314355,0.4667,0.138,0.595774,0.176166,6355.79,1879.36
