f-link-chi-0,f-link-chi-1,f-link-chi-2,f-link-chi-3,f-link-Z-0,f-link-Z-1,f-link-Z-2,f-link-Z-3,f-link-I-0,f-link-I-1,f-link-I-2,f-link-I-3,f-link-T-0,f-link-T-1,f-link-T-2,f-link-T-3,f-link-S-0,f-link-S-1,f-link-S-2,f-link-S-3,name
136.3208,236.232,371.59239999999994,454.40139999999985,740.0,1296.0,2032.0,2476.0,16.0,32.0,48.0,58.0,80.0,192.0,256.0,250.0,9.124799999999999,18.603200000000008,27.7264,33.40420000000001,MAWVEN01
117.8376,205.224,309.5763999999999,324.41099999999994,642.0,1128.0,1696.0,1776.0,14.0,28.0,40.0,42.0,68.0,156.0,192.0,176.0,7.9998000000000005,16.293200000000002,23.1064,24.224200000000003,MAWVEN01
136.3208,236.23199999999997,371.59239999999994,454.4013999999999,740.0,1296.0,2032.0,2476.0,16.0,32.0,48.0,58.0,80.0,192.0,256.0,250.0,9.1248,18.6032,27.72640000000001,33.404199999999996,MAWVEN01
117.8376,205.224,309.5763999999999,324.41099999999994,642.0,1128.0,1696.0,1776.0,14.0,28.0,40.0,42.0,68.0,156.0,192.0,176.0,7.9998000000000005,16.293200000000002,23.1064,24.224199999999996,MAWVEN01
117.8376,205.22399999999993,309.5763999999999,324.41099999999994,642.0,1128.0,1696.0,1776.0,14.0,28.0,40.0,42.0,68.0,156.0,192.0,176.0,7.9998000000000005,16.293200000000002,23.1064,24.224199999999996,MAWVEN01
117.8376,205.224,309.5763999999999,324.41099999999994,642.0,1128.0,1696.0,1776.0,14.0,28.0,40.0,42.0,68.0,156.0,192.0,176.0,7.9998000000000005,16.2932,23.1064,24.224200000000003,MAWVEN01
