name,cif_file,Di,Df,Dif,rho,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV
LETDUK_clean,LETDUK_clean.cif,7.09435,6.39708,7.09301,1.10433,2088.54,1891.22,0.6282,0.568851701936921,0.6282,0.0,0.568852,0.0,497.256,0.0
