name,cif_file,Di,Df,Dif,rho,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV
UKUBUY_clean,UKUBUY_clean.cif,7.24877,4.48545,6.9378,1.0306,1065.65,1034.01,0.3409,0.3307781874636134,0.3409,0.0,0.330779,0.0,1244.61,0.0
