f-sbu-chi-0,f-sbu-chi-1,f-sbu-chi-2,f-sbu-chi-3,f-sbu-Z-0,f-sbu-Z-1,f-sbu-Z-2,f-sbu-Z-3,f-sbu-I-0,f-sbu-I-1,f-sbu-I-2,f-sbu-I-3,f-sbu-T-0,f-sbu-T-1,f-sbu-T-2,f-sbu-T-3,f-sbu-S-0,f-sbu-S-1,f-sbu-S-2,f-sbu-S-3,mc-chi-0,mc-chi-1,mc-chi-2,mc-chi-3,mc-Z-0,mc-Z-1,mc-Z-2,mc-Z-3,mc-I-0,mc-I-1,mc-I-2,mc-I-3,mc-T-0,mc-T-1,mc-T-2,mc-T-3,mc-S-0,mc-S-1,mc-S-2,mc-S-3,D_mc-chi-0,D_mc-chi-1,D_mc-chi-2,D_mc-chi-3,D_mc-Z-0,D_mc-Z-1,D_mc-Z-2,D_mc-Z-3,D_mc-I-0,D_mc-I-1,D_mc-I-2,D_mc-I-3,D_mc-T-0,D_mc-T-1,D_mc-T-2,D_mc-T-3,D_mc-S-0,D_mc-S-1,D_mc-S-2,D_mc-S-3,name
83.88789999999999,139.87199999999999,202.31120000000004,299.472,1342.0,2328.0,2978.0,1632.0,11.0,20.0,28.0,36.0,48.0,112.0,126.0,88.0,7.464300000000001,14.623600000000003,21.046800000000005,20.482,2.722499999999999,20.757000000000005,24.193125000000002,50.67356250000001,900.0,873.75,1035.0,1683.75,1.0,3.875,5.75,11.5,15.125,37.625,67.5,90.0,1.7161000000000006,3.754787500000001,5.800025,9.481125000000004,0.0,-6.18625,-5.175,-11.736250000000004,0.0,87.125,138.0,288.875,0.0,0.0,0.0,0.0,0.0,5.5,5.25,22.0,0.0,2.210000000000001,3.1050000000000013,7.827500000000002,XICYAL
83.88789999999999,139.87199999999999,202.3112,299.472,1342.0,2328.0,2978.0,1632.0,11.0,20.0,28.0,36.0,48.0,112.0,126.0,88.0,7.464300000000001,14.623600000000003,21.0468,20.482,2.722499999999999,20.757000000000005,24.193125000000002,50.67356250000001,900.0,873.75,1035.0,1683.75,1.0,3.875,5.75,11.5,15.125,37.625,67.5,90.0,1.7161000000000006,3.754787500000001,5.800025,9.481125000000004,0.0,-6.18625,-5.175,-11.736250000000004,0.0,87.125,138.0,288.875,0.0,0.0,0.0,0.0,0.0,5.5,5.25,22.0,0.0,2.210000000000001,3.1050000000000013,7.827500000000002,XICYAL
61.64129999999999,98.832,112.16259999999997,136.27199999999996,1221.0,1740.0,1864.0,744.0,8.0,14.0,16.0,16.0,30.0,62.0,58.0,36.0,5.716,10.348600000000005,12.511199999999999,9.055200000000001,2.722499999999999,20.757000000000005,24.193125000000002,50.67356250000001,900.0,873.75,1035.0,1683.75,1.0,3.875,5.75,11.5,15.125,37.625,67.5,90.0,1.7161000000000006,3.754787500000001,5.800025,9.481125000000004,0.0,-6.18625,-5.175,-11.736250000000004,0.0,87.125,138.0,288.875,0.0,0.0,0.0,0.0,0.0,5.5,5.25,22.0,0.0,2.210000000000001,3.1050000000000013,7.827500000000002,XICYAL
83.88789999999999,139.87199999999996,202.31119999999996,299.472,1342.0,2328.0,2978.0,1632.0,11.0,20.0,28.0,36.0,48.0,112.0,126.0,88.0,7.464300000000001,14.6236,21.0468,20.482000000000003,2.722499999999999,20.757000000000005,24.193125000000002,50.67356250000001,900.0,873.75,1035.0,1683.75,1.0,3.875,5.75,11.5,15.125,37.625,67.5,90.0,1.7161000000000006,3.754787500000001,5.800025,9.481125000000004,0.0,-6.18625,-5.175,-11.736250000000004,0.0,87.125,138.0,288.875,0.0,0.0,0.0,0.0,0.0,5.5,5.25,22.0,0.0,2.210000000000001,3.1050000000000013,7.827500000000002,XICYAL
83.88789999999999,139.87199999999996,202.31119999999999,299.4719999999999,1342.0,2328.0,2978.0,1632.0,11.0,20.0,28.0,36.0,48.0,112.0,126.0,88.0,7.464300000000001,14.623600000000003,21.046799999999998,20.482000000000003,2.722499999999999,20.757000000000005,24.193125000000002,50.67356250000001,900.0,873.75,1035.0,1683.75,1.0,3.875,5.75,11.5,15.125,37.625,67.5,90.0,1.7161000000000006,3.754787500000001,5.800025,9.481125000000004,0.0,-6.18625,-5.175,-11.736250000000004,0.0,87.125,138.0,288.875,0.0,0.0,0.0,0.0,0.0,5.5,5.25,22.0,0.0,2.210000000000001,3.1050000000000013,7.827500000000002,XICYAL
83.88789999999999,139.87199999999999,202.31119999999999,299.472,1342.0,2328.0,2978.0,1632.0,11.0,20.0,28.0,36.0,48.0,112.0,126.0,88.0,7.4643,14.6236,21.046800000000005,20.482000000000003,2.722499999999999,20.757000000000005,24.193125000000002,50.67356250000001,900.0,873.75,1035.0,1683.75,1.0,3.875,5.75,11.5,15.125,37.625,67.5,90.0,1.7161000000000006,3.754787500000001,5.800025,9.481125000000004,0.0,-6.18625,-5.175,-11.736250000000004,0.0,87.125,138.0,288.875,0.0,0.0,0.0,0.0,0.0,5.5,5.25,22.0,0.0,2.210000000000001,3.1050000000000013,7.827500000000002,XICYAL
83.88789999999999,139.87199999999996,202.31119999999999,299.472,1342.0,2328.0,2978.0,1632.0,11.0,20.0,28.0,36.0,48.0,112.0,126.0,88.0,7.464300000000001,14.623600000000003,21.046799999999998,20.482,2.722499999999999,20.757000000000005,24.193125000000002,50.67356250000001,900.0,873.75,1035.0,1683.75,1.0,3.875,5.75,11.5,15.125,37.625,67.5,90.0,1.7161000000000006,3.754787500000001,5.800025,9.481125000000004,0.0,-6.18625,-5.175,-11.736250000000004,0.0,87.125,138.0,288.875,0.0,0.0,0.0,0.0,0.0,5.5,5.25,22.0,0.0,2.210000000000001,3.1050000000000013,7.827500000000002,XICYAL
83.88789999999999,139.87199999999996,202.31119999999999,299.472,1342.0,2328.0,2978.0,1632.0,11.0,20.0,28.0,36.0,48.0,112.0,126.0,88.0,7.464300000000001,14.623600000000003,21.0468,20.482000000000003,2.722499999999999,20.757000000000005,24.193125000000002,50.67356250000001,900.0,873.75,1035.0,1683.75,1.0,3.875,5.75,11.5,15.125,37.625,67.5,90.0,1.7161000000000006,3.754787500000001,5.800025,9.481125000000004,0.0,-6.18625,-5.175,-11.736250000000004,0.0,87.125,138.0,288.875,0.0,0.0,0.0,0.0,0.0,5.5,5.25,22.0,0.0,2.210000000000001,3.1050000000000013,7.827500000000002,XICYAL
83.88789999999999,139.87199999999999,202.31119999999999,299.472,1342.0,2328.0,2978.0,1632.0,11.0,20.0,28.0,36.0,48.0,112.0,126.0,88.0,7.464300000000001,14.623600000000003,21.046800000000005,20.482,2.722499999999999,20.757000000000005,24.193125000000002,50.67356250000001,900.0,873.75,1035.0,1683.75,1.0,3.875,5.75,11.5,15.125,37.625,67.5,90.0,1.7161000000000006,3.754787500000001,5.800025,9.481125000000004,0.0,-6.18625,-5.175,-11.736250000000004,0.0,87.125,138.0,288.875,0.0,0.0,0.0,0.0,0.0,5.5,5.25,22.0,0.0,2.210000000000001,3.1050000000000013,7.827500000000002,XICYAL
83.88789999999999,139.87199999999999,202.31119999999999,299.4719999999999,1342.0,2328.0,2978.0,1632.0,11.0,20.0,28.0,36.0,48.0,112.0,126.0,88.0,7.464300000000001,14.6236,21.0468,20.482,2.722499999999999,20.757000000000005,24.193125000000002,50.67356250000001,900.0,873.75,1035.0,1683.75,1.0,3.875,5.75,11.5,15.125,37.625,67.5,90.0,1.7161000000000006,3.754787500000001,5.800025,9.481125000000004,0.0,-6.18625,-5.175,-11.736250000000004,0.0,87.125,138.0,288.875,0.0,0.0,0.0,0.0,0.0,5.5,5.25,22.0,0.0,2.210000000000001,3.1050000000000013,7.827500000000002,XICYAL
