name,cif_file,Di,Df,Dif,rho,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV
JOFZOV,JOFZOV.cif,3.03812,1.56557,2.12827,2.35327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
