f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,name
144.91320000000002,317.2710000000001,477.1100000000001,548.8170000000001,540.0,1248.0,1592.0,1434.0,24.0,50.0,76.0,92.0,126.0,306.0,412.0,416.0,9.6088,23.36180000000001,32.558000000000014,33.85,VEHPUU_clean_primitive
144.91320000000002,317.2710000000001,477.1100000000001,548.817,540.0,1248.0,1592.0,1434.0,24.0,50.0,76.0,92.0,126.0,306.0,412.0,416.0,9.6088,23.361800000000006,32.558000000000014,33.85,VEHPUU_clean_primitive
114.5126,206.65199999999996,311.7464,327.22499999999997,572.0,1032.0,1484.0,1512.0,14.0,28.0,40.0,42.0,68.0,156.0,192.0,184.0,7.0878,14.999600000000001,20.551200000000005,20.7642,VEHPUU_clean_primitive
114.5126,206.65199999999996,311.74640000000005,327.22499999999997,572.0,1032.0,1484.0,1512.0,14.0,28.0,40.0,42.0,68.0,156.0,192.0,184.0,7.0878,14.999600000000001,20.551200000000005,20.7642,VEHPUU_clean_primitive
114.5126,206.65199999999996,311.74639999999994,327.22499999999997,572.0,1032.0,1484.0,1512.0,14.0,28.0,40.0,42.0,68.0,156.0,192.0,184.0,7.0878,14.999600000000001,20.551199999999998,20.764200000000002,VEHPUU_clean_primitive
114.5126,206.65199999999996,311.74639999999994,327.22499999999997,572.0,1032.0,1484.0,1512.0,14.0,28.0,40.0,42.0,68.0,156.0,192.0,184.0,7.0878,14.9996,20.5512,20.7642,VEHPUU_clean_primitive
