name,cif_file,Di,Df,Dif,rho,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV
BENXUP_clean,BENXUP_clean.cif,4.10218,3.42336,4.10218,1.4733,0.0,0.0,0.0747,0.05070250458155162,0.0,0.0747,0.0,0.0507026,0.0,107.524
