name,cif_file,Di,Df,Dif,rho,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV
EZEQEH_clean,EZEQEH_clean.cif,4.88023,4.36819,4.88023,1.23337,635.29,515.087,0.222,0.17999464880773813,0.222,0.0,0.179995,0.0,337.762,0.0
