lc-chi-0,lc-chi-1,lc-chi-2,lc-chi-3,lc-Z-0,lc-Z-1,lc-Z-2,lc-Z-3,lc-I-0,lc-I-1,lc-I-2,lc-I-3,lc-T-0,lc-T-1,lc-T-2,lc-T-3,lc-S-0,lc-S-1,lc-S-2,lc-S-3,lc-alpha-0,lc-alpha-1,lc-alpha-2,lc-alpha-3,D_lc-chi-0,D_lc-chi-1,D_lc-chi-2,D_lc-chi-3,D_lc-Z-0,D_lc-Z-1,D_lc-Z-2,D_lc-Z-3,D_lc-I-0,D_lc-I-1,D_lc-I-2,D_lc-I-3,D_lc-T-0,D_lc-T-1,D_lc-T-2,D_lc-T-3,D_lc-S-0,D_lc-S-1,D_lc-S-2,D_lc-S-3,D_lc-alpha-0,D_lc-alpha-1,D_lc-alpha-2,D_lc-alpha-3,func-chi-0,func-chi-1,func-chi-2,func-chi-3,func-Z-0,func-Z-1,func-Z-2,func-Z-3,func-I-0,func-I-1,func-I-2,func-I-3,func-T-0,func-T-1,func-T-2,func-T-3,func-S-0,func-S-1,func-S-2,func-S-3,func-alpha-0,func-alpha-1,func-alpha-2,func-alpha-3,D_func-chi-0,D_func-chi-1,D_func-chi-2,D_func-chi-3,D_func-Z-0,D_func-Z-1,D_func-Z-2,D_func-Z-3,D_func-I-0,D_func-I-1,D_func-I-2,D_func-I-3,D_func-T-0,D_func-T-1,D_func-T-2,D_func-T-3,D_func-S-0,D_func-S-1,D_func-S-2,D_func-S-3,D_func-alpha-0,D_func-alpha-1,D_func-alpha-2,D_func-alpha-3,name
11.8336,15.7853,25.75699999999999,31.304000000000002,64.0,86.0,140.0,104.0,1.0,1.625,2.5,3.625,3.125,10.875,12.125,9.5,0.5328999999999998,0.8988124999999999,1.3687500000000001,1.4353624999999999,28.09,81.42125,109.97500000000001,125.22161599999998,0.0,1.0012500000000004,1.1125000000000005,3.37,0.0,2.25,2.5,16.0,0.0,0.0,0.0,0.0,0.0,-2.5,-3.375,0.125,0.0,-0.04500000000000004,-0.050000000000000044,0.6799999999999998,0.0,-6.750000000000001,-7.500000000000001,-4.414220000000001,11.833599999999999,16.219599999999996,24.991599999999995,38.4764,64.0,88.0,136.0,176.0,1.0,1.5,2.5,4.0,2.5,7.0,16.5,13.0,0.5328999999999999,0.81395,1.37605,1.9125999999999999,28.09,58.035000000000004,117.92500000000001,155.857683,0.0,0.44500000000000006,1.3350000000000002,2.575,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,-1.5,-5.0,-4.0,0.0,-0.020000000000000018,-0.06000000000000005,0.29999999999999993,0.0,-3.0000000000000004,-9.000000000000002,-8.207110000000002,XEJJEC
11.8336,15.785299999999996,25.756999999999998,31.304000000000002,64.0,86.0,140.0,104.0,1.0,1.625,2.5,3.625,3.125,10.875,12.125,9.5,0.5328999999999998,0.8988124999999999,1.36875,1.4353625,28.09,81.42125,109.97500000000001,125.22161599999998,0.0,1.0012500000000002,1.1125000000000003,3.37,0.0,2.25,2.5,16.0,0.0,0.0,0.0,0.0,0.0,-2.5,-3.375,0.125,0.0,-0.04500000000000004,-0.050000000000000044,0.6799999999999998,0.0,-6.750000000000001,-7.500000000000001,-4.414220000000001,11.833599999999999,16.219599999999996,24.991599999999995,38.4764,64.0,88.0,136.0,176.0,1.0,1.5,2.5,4.0,2.5,7.0,16.5,13.0,0.5328999999999999,0.81395,1.37605,1.9125999999999999,28.09,58.035000000000004,117.92500000000001,155.857683,0.0,0.44500000000000006,1.3350000000000002,2.575,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,-1.5,-5.0,-4.0,0.0,-0.020000000000000018,-0.06000000000000005,0.29999999999999993,0.0,-3.0000000000000004,-9.000000000000002,-8.207110000000002,XEJJEC
11.833599999999999,11.833599999999999,0.0,0.0,64.0,64.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5328999999999999,0.5328999999999999,0.0,0.0,28.09,28.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,XEJJEC
11.833599999999999,11.833599999999999,0.0,0.0,64.0,64.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5328999999999999,0.5328999999999999,0.0,0.0,28.09,28.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,XEJJEC
