name,cif_file,Di,Df,Dif,rho,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV
RUYQIN03_clean,RUYQIN03_clean.cif,9.69296,7.37162,9.69296,1.14102,1344.83,1178.62,0.4604,0.4034986240381413,0.4604,0.0,0.403498,0.0,1031.64,0.0
