name,cif_file,Di,Df,Dif,rho,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV
ROLCEC18_clean,ROLCEC18_clean.cif,2.84972,2.45701,2.84972,1.74703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
