name,cif_file,Di,Df,Dif,rho,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV
OXOLET,OXOLET.cif,17.90821,11.73621,17.906,0.738697,1254.41,1698.14,0.5193,0.7029945972435246,0.5084,0.0109,0.688239,0.0147557,32086.8,687.934
