name,cif_file,Di,Df,Dif,rho,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV
VUCTUK_clean,VUCTUK_clean.cif,4.04395,3.64101,4.04395,1.92522,0.0,0.0,0.0931,0.048358109722525223,0.0,0.0931,0.0,0.0483582,0.0,54.2642
