name,cif_file,Di,Df,Dif,rho,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3
KIDXUR_clean,KIDXUR_clean.cif,4.23324,2.62883,4.22095,1.40108,0.0,0.0,0.0689,0.04917634967310931,0.0,0.0689,0.0,0.0491764,0.0,132.113,10.53794,13.104296666666665,24.920686666666665,12.658166666666663,67.6,101.86666666666667,125.06666666666665,65.86666666666667,1.0,1.55,2.7333333333333334,1.5666666666666669,2.95,7.3166666666666655,8.4,5.433333333333333,0.5701149999999998,0.9546150000000001,1.3893699999999995,0.80859,56.171499999999995,127.10949999999998,145.22106080000003,105.4388238,0.0,0.6173333333333335,1.0711666666666666,1.244,0.0,1.333333333333333,5.566666666666667,6.3,0.0,0.0,0.0,0.0,0.0,-1.3333333333333328,-0.7333333333333334,-1.5333333333333332,0.0,-0.026666666666666655,0.2003333333333333,0.1473333333333333,0.0,-4.4799999999999995,-1.9871253333333339,-3.5292736666666675,6.789527999999999,6.75702,15.111576,10.94436,49.92,76.32000000000001,89.28,65.28,0.6,0.78,1.4700000000000002,1.32,1.5,3.3299999999999996,3.87,5.159999999999999,0.35018999999999995,0.533961,0.8294309999999999,0.746604,37.75019999999999,75.59249999999999,81.39990000000002,101.48015208,0.0,0.3195,0.4842000000000001,1.0104000000000002,0.0,0.4200000000000001,2.28,5.159999999999999,0.0,0.0,0.0,0.0,0.0,-0.75,-0.9600000000000002,-1.6799999999999997,0.0,-0.021900000000000003,0.008399999999999967,0.06479999999999997,0.0,-2.403,-2.2680000000000007,-3.7208532000000014,178.31229999999996,324.4138666666666,705.6668,999.9777333333332,2814.0,5810.666666666667,8780.0,10490.666666666666,22.333333333333332,49.333333333333336,88.66666666666667,124.0,150.0,437.3333333333333,588.0,596.0,16.434900000000003,40.312400000000004,66.52273333333333,81.39426666666667,2.191757142857143,21.96325714285714,25.869599999999995,54.986914285714285,677.4285714285714,878.8571428571428,1229.142857142857,2450.285714285714,1.0,4.857142857142857,6.857142857142857,13.428571428571429,24.571428571428573,68.0,104.57142857142856,155.42857142857142,1.9122142857142863,5.118571428571429,7.827742857142859,13.158057142857144,0.0,-8.997142857142856,-7.508571428571429,-17.494285714285716,0.0,73.71428571428571,119.14285714285715,247.7142857142857,0.0,0.0,0.0,0.0,0.0,11.142857142857144,12.285714285714286,33.142857142857146,0.0,3.111428571428572,3.7000000000000006,8.734285714285715,103.2207,188.61220000000003,299.6566999999999,273.53149999999994,608.0,1207.0,1490.0,1234.0,13.0,26.0,39.0,39.0,65.0,151.0,195.0,177.0,6.53585,14.3078,19.791299999999996,18.31910000000001
