name,cif_file,Di,Df,Dif,rho,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV
QETSOY_clean,QETSOY_clean.cif,3.67394,2.65431,3.67394,2.15075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
