name,cif_file,Di,Df,Dif,rho,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV
RAVVIU01_clean,RAVVIU01_clean.cif,4.59869,3.5679,4.59657,1.86048,0.0,0.0,0.2052,0.11029411764705882,0.0,0.2052,0.0,0.110294,0.0,327.396
