f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,name
79.44789999999999,133.54799999999997,202.593,282.74399999999997,1552.0,2784.0,3384.0,2232.0,11.0,20.0,30.0,36.0,50.0,116.0,126.0,84.0,7.941100000000001,15.418800000000001,23.491800000000005,23.0076,2.722499999999999,20.262,25.245,49.45050000000001,900.0,1140.0,1080.0,1350.0,1.0,4.0,6.0,12.0,16.0,40.0,72.0,94.0,1.7161000000000006,4.2444,6.0522,8.8818,0.0,-5.6800000000000015,-5.400000000000001,-10.170000000000005,0.0,82.0,144.0,315.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,24.5,0.0,2.0,3.2400000000000015,8.94,KOMDAT_clean_primitive
79.44789999999999,133.54799999999997,202.593,282.744,1552.0,2784.0,3384.0,2232.0,11.0,20.0,30.0,36.0,50.0,116.0,126.0,84.0,7.941100000000001,15.418800000000001,23.4918,23.0076,2.722499999999999,20.262,25.245,49.45050000000001,900.0,1140.0,1080.0,1350.0,1.0,4.0,6.0,12.0,16.0,40.0,72.0,94.0,1.7161000000000006,4.2444,6.0522,8.8818,0.0,-5.6800000000000015,-5.400000000000001,-10.170000000000005,0.0,82.0,144.0,315.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,24.5,0.0,2.0,3.2400000000000015,8.94,KOMDAT_clean_primitive
79.44789999999999,133.54799999999997,202.593,282.744,1552.0,2784.0,3384.0,2232.0,11.0,20.0,30.0,36.0,50.0,116.0,126.0,84.0,7.941100000000001,15.418800000000001,23.4918,23.007600000000004,2.722499999999999,20.262,25.245,49.45050000000001,900.0,1140.0,1080.0,1350.0,1.0,4.0,6.0,12.0,16.0,40.0,72.0,94.0,1.7161000000000006,4.2444,6.0522,8.8818,0.0,-5.6800000000000015,-5.400000000000001,-10.170000000000005,0.0,82.0,144.0,315.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,24.5,0.0,2.0,3.2400000000000015,8.94,KOMDAT_clean_primitive
79.44789999999999,133.54799999999997,202.593,282.744,1552.0,2784.0,3384.0,2232.0,11.0,20.0,30.0,36.0,50.0,116.0,126.0,84.0,7.941100000000001,15.418800000000001,23.4918,23.007600000000004,2.722499999999999,20.262,25.245,49.45050000000001,900.0,1140.0,1080.0,1350.0,1.0,4.0,6.0,12.0,16.0,40.0,72.0,94.0,1.7161000000000006,4.2444,6.0522,8.8818,0.0,-5.6800000000000015,-5.400000000000001,-10.170000000000005,0.0,82.0,144.0,315.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,24.5,0.0,2.0,3.2400000000000015,8.94,KOMDAT_clean_primitive
79.44789999999999,133.54799999999997,202.593,282.744,1552.0,2784.0,3384.0,2232.0,11.0,20.0,30.0,36.0,50.0,116.0,126.0,84.0,7.941100000000001,15.418800000000005,23.4918,23.007600000000004,2.722499999999999,20.262,25.245,49.45050000000001,900.0,1140.0,1080.0,1350.0,1.0,4.0,6.0,12.0,16.0,40.0,72.0,94.0,1.7161000000000006,4.2444,6.0522,8.8818,0.0,-5.6800000000000015,-5.400000000000001,-10.170000000000005,0.0,82.0,144.0,315.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,24.5,0.0,2.0,3.2400000000000015,8.94,KOMDAT_clean_primitive
79.44789999999999,133.54799999999997,202.593,282.744,1552.0,2784.0,3384.0,2232.0,11.0,20.0,30.0,36.0,50.0,116.0,126.0,84.0,7.941100000000001,15.418800000000005,23.4918,23.0076,2.722499999999999,20.262,25.245,49.45050000000001,900.0,1140.0,1080.0,1350.0,1.0,4.0,6.0,12.0,16.0,40.0,72.0,94.0,1.7161000000000006,4.2444,6.0522,8.8818,0.0,-5.6800000000000015,-5.400000000000001,-10.170000000000005,0.0,82.0,144.0,315.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,24.5,0.0,2.0,3.2400000000000015,8.94,KOMDAT_clean_primitive
79.44789999999999,133.54799999999997,202.59300000000002,282.744,1552.0,2784.0,3384.0,2232.0,11.0,20.0,30.0,36.0,50.0,116.0,126.0,84.0,7.9411000000000005,15.418800000000001,23.491800000000005,23.007600000000004,2.722499999999999,20.262,25.245,49.45050000000001,900.0,1140.0,1080.0,1350.0,1.0,4.0,6.0,12.0,16.0,40.0,72.0,94.0,1.7161000000000006,4.2444,6.0522,8.8818,0.0,-5.6800000000000015,-5.400000000000001,-10.170000000000005,0.0,82.0,144.0,315.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,24.5,0.0,2.0,3.2400000000000015,8.94,KOMDAT_clean_primitive
79.44789999999999,133.54799999999997,202.59300000000002,282.744,1552.0,2784.0,3384.0,2232.0,11.0,20.0,30.0,36.0,50.0,116.0,126.0,84.0,7.9411000000000005,15.418800000000001,23.491800000000005,23.007600000000004,2.722499999999999,20.262,25.245,49.45050000000001,900.0,1140.0,1080.0,1350.0,1.0,4.0,6.0,12.0,16.0,40.0,72.0,94.0,1.7161000000000006,4.2444,6.0522,8.8818,0.0,-5.6800000000000015,-5.400000000000001,-10.170000000000005,0.0,82.0,144.0,315.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,24.5,0.0,2.0,3.2400000000000015,8.94,KOMDAT_clean_primitive
79.44789999999999,133.54799999999997,202.593,282.744,1552.0,2784.0,3384.0,2232.0,11.0,20.0,30.0,36.0,50.0,116.0,126.0,84.0,7.941100000000001,15.418800000000001,23.4918,23.0076,2.722499999999999,20.262,25.245,49.45050000000001,900.0,1140.0,1080.0,1350.0,1.0,4.0,6.0,12.0,16.0,40.0,72.0,94.0,1.7161000000000006,4.2444,6.0522,8.8818,0.0,-5.6800000000000015,-5.400000000000001,-10.170000000000005,0.0,82.0,144.0,315.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,24.5,0.0,2.0,3.2400000000000015,8.94,KOMDAT_clean_primitive
79.44789999999999,133.54799999999997,202.59300000000002,282.744,1552.0,2784.0,3384.0,2232.0,11.0,20.0,30.0,36.0,50.0,116.0,126.0,84.0,7.941100000000001,15.418800000000001,23.491800000000005,23.007600000000004,2.722499999999999,20.262,25.245,49.45050000000001,900.0,1140.0,1080.0,1350.0,1.0,4.0,6.0,12.0,16.0,40.0,72.0,94.0,1.7161000000000006,4.2444,6.0522,8.8818,0.0,-5.6800000000000015,-5.400000000000001,-10.170000000000005,0.0,82.0,144.0,315.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,24.5,0.0,2.0,3.2400000000000015,8.94,KOMDAT_clean_primitive
