name,cif_file,Di,Df,Dif,rho,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV
KISVEO_clean,KISVEO_clean.cif,12.37009,6.46344,12.37009,2.21622,1619.22,730.625,0.5177,0.23359594264107358,0.5177,0.0,0.233596,0.0,4001.2,0.0
