name,cif_file,Di,Df,Dif,rho,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV
JOCWIJ_clean,JOCWIJ_clean.cif,13.89674,5.50532,13.89674,0.824207,1729.61,2098.51,0.5958,0.7228766559856928,0.5958,0.0,0.722877,0.0,2813.32,0.0
