f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,name
122.22820000000002,268.821,406.22,458.81200000000007,466.0,1080.0,1400.0,1288.0,20.0,42.0,64.0,76.0,106.0,258.0,352.0,360.0,8.1492,19.850600000000007,27.907200000000003,28.971600000000002,OBUFEX_clean_primitive
122.2282,268.82099999999997,406.22,458.812,466.0,1080.0,1400.0,1288.0,20.0,42.0,64.0,76.0,106.0,258.0,352.0,360.0,8.1492,19.850600000000007,27.907200000000003,28.9716,OBUFEX_clean_primitive
122.2282,268.821,406.22,458.81200000000007,466.0,1080.0,1400.0,1288.0,20.0,42.0,64.0,76.0,106.0,258.0,352.0,360.0,8.1492,19.8506,27.907200000000003,28.9716,OBUFEX_clean_primitive
122.2282,268.821,406.22,458.812,466.0,1080.0,1400.0,1288.0,20.0,42.0,64.0,76.0,106.0,258.0,352.0,360.0,8.1492,19.850600000000004,27.907200000000003,28.9716,OBUFEX_clean_primitive
124.53659999999999,203.94899999999996,318.2905999999999,350.5079999999999,603.0,972.0,1394.0,1224.0,15.0,28.0,42.0,48.0,70.0,160.0,186.0,180.0,7.165499999999999,14.383600000000003,19.564200000000003,20.3968,OBUFEX_clean_primitive
124.53659999999999,203.94899999999996,318.2905999999999,350.5079999999999,603.0,972.0,1394.0,1224.0,15.0,28.0,42.0,48.0,70.0,160.0,186.0,180.0,7.165499999999999,14.383600000000003,19.5642,20.3968,OBUFEX_clean_primitive
124.5366,203.94899999999996,318.2905999999999,350.508,603.0,972.0,1394.0,1224.0,15.0,28.0,42.0,48.0,70.0,160.0,186.0,180.0,7.165499999999999,14.383600000000001,19.564199999999996,20.3968,OBUFEX_clean_primitive
124.5366,203.94899999999996,318.2905999999999,350.508,603.0,972.0,1394.0,1224.0,15.0,28.0,42.0,48.0,70.0,160.0,186.0,180.0,7.165499999999999,14.383600000000001,19.5642,20.3968,OBUFEX_clean_primitive
