f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,name
126.1238,231.16799999999995,445.9952,511.87200000000007,2456.0,4608.0,4928.0,6144.0,14.0,32.0,48.0,64.0,80.0,192.0,256.0,320.0,10.067,24.294400000000003,33.192,42.281600000000005,2.7224999999999997,21.823999999999998,22.439999999999998,47.256,900.0,920.0,960.0,1680.0,1.0,4.0,5.333333333333333,10.666666666666666,16.0,37.333333333333336,64.0,90.66666666666667,1.7161000000000006,3.8601333333333336,5.379733333333334,9.222399999999999,0.0,-6.626666666666666,-4.8,-11.040000000000001,0.0,89.33333333333333,128.0,264.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,5.333333333333333,20.0,0.0,2.293333333333334,2.8800000000000003,6.933333333333334,GOSKEG_clean_primitive
83.88789999999999,139.87199999999999,202.3112,299.4719999999999,1342.0,2328.0,2978.0,1632.0,11.0,20.0,28.0,36.0,48.0,112.0,126.0,88.0,7.464300000000001,14.623600000000003,21.046800000000005,20.482,2.7224999999999997,21.823999999999998,22.439999999999998,47.256,900.0,920.0,960.0,1680.0,1.0,4.0,5.333333333333333,10.666666666666666,16.0,37.333333333333336,64.0,90.66666666666667,1.7161000000000006,3.8601333333333336,5.379733333333334,9.222399999999999,0.0,-6.626666666666666,-4.8,-11.040000000000001,0.0,89.33333333333333,128.0,264.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,5.333333333333333,20.0,0.0,2.293333333333334,2.8800000000000003,6.933333333333334,GOSKEG_clean_primitive
83.88789999999999,139.87199999999999,202.31119999999999,299.472,1342.0,2328.0,2978.0,1632.0,11.0,20.0,28.0,36.0,48.0,112.0,126.0,88.0,7.464300000000001,14.623600000000003,21.046800000000005,20.482000000000003,2.7224999999999997,21.823999999999998,22.439999999999998,47.256,900.0,920.0,960.0,1680.0,1.0,4.0,5.333333333333333,10.666666666666666,16.0,37.333333333333336,64.0,90.66666666666667,1.7161000000000006,3.8601333333333336,5.379733333333334,9.222399999999999,0.0,-6.626666666666666,-4.8,-11.040000000000001,0.0,89.33333333333333,128.0,264.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,5.333333333333333,20.0,0.0,2.293333333333334,2.8800000000000003,6.933333333333334,GOSKEG_clean_primitive
83.88789999999999,139.87199999999999,202.31119999999999,299.4719999999999,1342.0,2328.0,2978.0,1632.0,11.0,20.0,28.0,36.0,48.0,112.0,126.0,88.0,7.464300000000001,14.6236,21.046800000000005,20.482000000000003,2.7224999999999997,21.823999999999998,22.439999999999998,47.256,900.0,920.0,960.0,1680.0,1.0,4.0,5.333333333333333,10.666666666666666,16.0,37.333333333333336,64.0,90.66666666666667,1.7161000000000006,3.8601333333333336,5.379733333333334,9.222399999999999,0.0,-6.626666666666666,-4.8,-11.040000000000001,0.0,89.33333333333333,128.0,264.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,5.333333333333333,20.0,0.0,2.293333333333334,2.8800000000000003,6.933333333333334,GOSKEG_clean_primitive
83.88789999999999,139.87199999999996,202.3112,299.4719999999999,1342.0,2328.0,2978.0,1632.0,11.0,20.0,28.0,36.0,48.0,112.0,126.0,88.0,7.464300000000001,14.623600000000003,21.046800000000005,20.482000000000003,2.7224999999999997,21.823999999999998,22.439999999999998,47.256,900.0,920.0,960.0,1680.0,1.0,4.0,5.333333333333333,10.666666666666666,16.0,37.333333333333336,64.0,90.66666666666667,1.7161000000000006,3.8601333333333336,5.379733333333334,9.222399999999999,0.0,-6.626666666666666,-4.8,-11.040000000000001,0.0,89.33333333333333,128.0,264.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,5.333333333333333,20.0,0.0,2.293333333333334,2.8800000000000003,6.933333333333334,GOSKEG_clean_primitive
126.1238,231.168,445.9952,511.87200000000007,2456.0,4608.0,4928.0,6144.0,14.0,32.0,48.0,64.0,80.0,192.0,256.0,320.0,10.066999999999998,24.294400000000003,33.19199999999999,42.28160000000001,2.7224999999999997,21.823999999999998,22.439999999999998,47.256,900.0,920.0,960.0,1680.0,1.0,4.0,5.333333333333333,10.666666666666666,16.0,37.333333333333336,64.0,90.66666666666667,1.7161000000000006,3.8601333333333336,5.379733333333334,9.222399999999999,0.0,-6.626666666666666,-4.8,-11.040000000000001,0.0,89.33333333333333,128.0,264.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,5.333333333333333,20.0,0.0,2.293333333333334,2.8800000000000003,6.933333333333334,GOSKEG_clean_primitive
83.8879,139.87199999999999,202.31119999999999,299.472,1342.0,2328.0,2978.0,1632.0,11.0,20.0,28.0,36.0,48.0,112.0,126.0,88.0,7.4643,14.6236,21.0468,20.482000000000003,2.7224999999999997,21.823999999999998,22.439999999999998,47.256,900.0,920.0,960.0,1680.0,1.0,4.0,5.333333333333333,10.666666666666666,16.0,37.333333333333336,64.0,90.66666666666667,1.7161000000000006,3.8601333333333336,5.379733333333334,9.222399999999999,0.0,-6.626666666666666,-4.8,-11.040000000000001,0.0,89.33333333333333,128.0,264.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,5.333333333333333,20.0,0.0,2.293333333333334,2.8800000000000003,6.933333333333334,GOSKEG_clean_primitive
83.88789999999999,139.87199999999999,202.31119999999999,299.4719999999999,1342.0,2328.0,2978.0,1632.0,11.0,20.0,28.0,36.0,48.0,112.0,126.0,88.0,7.464300000000001,14.623600000000001,21.046800000000005,20.482000000000003,2.7224999999999997,21.823999999999998,22.439999999999998,47.256,900.0,920.0,960.0,1680.0,1.0,4.0,5.333333333333333,10.666666666666666,16.0,37.333333333333336,64.0,90.66666666666667,1.7161000000000006,3.8601333333333336,5.379733333333334,9.222399999999999,0.0,-6.626666666666666,-4.8,-11.040000000000001,0.0,89.33333333333333,128.0,264.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,5.333333333333333,20.0,0.0,2.293333333333334,2.8800000000000003,6.933333333333334,GOSKEG_clean_primitive
83.8879,139.87199999999999,202.31119999999999,299.472,1342.0,2328.0,2978.0,1632.0,11.0,20.0,28.0,36.0,48.0,112.0,126.0,88.0,7.4643,14.6236,21.046800000000005,20.482000000000003,2.7224999999999997,21.823999999999998,22.439999999999998,47.256,900.0,920.0,960.0,1680.0,1.0,4.0,5.333333333333333,10.666666666666666,16.0,37.333333333333336,64.0,90.66666666666667,1.7161000000000006,3.8601333333333336,5.379733333333334,9.222399999999999,0.0,-6.626666666666666,-4.8,-11.040000000000001,0.0,89.33333333333333,128.0,264.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,5.333333333333333,20.0,0.0,2.293333333333334,2.8800000000000003,6.933333333333334,GOSKEG_clean_primitive
83.8879,139.87199999999999,202.31119999999999,299.472,1342.0,2328.0,2978.0,1632.0,11.0,20.0,28.0,36.0,48.0,112.0,126.0,88.0,7.4643,14.6236,21.046800000000005,20.482000000000003,2.7224999999999997,21.823999999999998,22.439999999999998,47.256,900.0,920.0,960.0,1680.0,1.0,4.0,5.333333333333333,10.666666666666666,16.0,37.333333333333336,64.0,90.66666666666667,1.7161000000000006,3.8601333333333336,5.379733333333334,9.222399999999999,0.0,-6.626666666666666,-4.8,-11.040000000000001,0.0,89.33333333333333,128.0,264.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,5.333333333333333,20.0,0.0,2.293333333333334,2.8800000000000003,6.933333333333334,GOSKEG_clean_primitive
